datetime,SOC_pump,CCA_pump,SOB_pump,HRO_pump,TRP_pump,DEL_SCINDEX,DEL_SJINDEX
6/4/2003,5116,505,536,6475,4448,7.526441507,2.952135942
6/5/2003,5090,449,536,6541,4448,7.543877147,2.951721073
6/6/2003,5337,473,536,6601,4507,7.562409467,2.949914296
6/7/2003,6414,581,518,6606,4483,7.581687067,2.947620472
6/8/2003,7735,418,502,6042,4442,7.601566707,2.946096294
6/9/2003,4236,271,515,6501,4412,7.621061067,2.945607587
6/10/2003,4337,525,517,6543,4407,7.640247427,2.945166538
6/11/2003,4246,488,542,6319,4400,7.659836667,2.943225206
6/12/2003,3612,485,530,6044,4393,7.680119827,2.941690782
6/13/2003,3856,447,542,6027,4424,7.700895067,2.941335951
6/14/2003,4352,611,597,5719,4357,7.722092227,2.940765932
6/15/2003,5587,529,575,5801,4364,7.742797787,2.940116209
6/16/2003,3520,400,557,6549,4365,7.765118947,2.940017095
6/17/2003,4420,487,566,6570,4408,7.785282907,2.939929764
6/18/2003,5025,507,594,6517,4369,7.804185267,2.939649791
6/19/2003,5502,488,582,5832,4450,7.822760827,2.939444845
6/20/2003,5425,524,539,6502,4427,7.840452227,2.939444845
6/21/2003,5633,608,493,6589,4418,7.857851347,2.939444845
6/22/2003,7735,638,496,6610,4407,7.874478747,2.939444845
6/23/2003,5057,440,519,6435,4371,7.891404147,2.9393846
6/24/2003,4855,489,556,6308,4340,7.907530947,2.9393846
6/25/2003,4442,452,534,3880,4395,7.923007507,2.943266982
6/26/2003,4730,458,525,3357,4389,7.937092267,2.944718754
6/27/2003,5023,468,506,3373,4395,7.951118787,2.945736714
6/28/2003,5057,573,482,3410,4402,7.965883987,2.945154114
6/29/2003,6607,563,473,4399,4391,7.978973587,2.945028514
6/30/2003,4558,417,475,6628,4342,7.991492627,2.943611192
7/1/2003,4816,473,503,6704,4342,8.004354467,2.942824738
7/2/2003,5047,468,493,6564,4339,8.014655375,2.94259367
7/3/2003,4708,478,502,6590,4332,8.024328095,2.942558036
7/4/2003,5801,608,473,6595,4340,8.032910135,2.935033665
7/5/2003,5130,645,456,6573,4382,8.041342815,2.935007258
7/6/2003,7091,627,450,6562,4411,8.049600215,2.934878266
7/7/2003,4928,468,476,6562,4402,8.058066815,2.934494561
7/8/2003,4693,461,506,6979,4311,8.066404855,2.934182416
7/9/2003,5289,465,505,6978,4224,8.071984359,2.934039458
7/10/2003,4928,503,533,7006,4245,8.077384635,2.933873494
7/11/2003,5150,489,536,6982,4275,8.084665675,2.933423493
7/12/2003,5500,624,493,7012,4315,8.091692559,2.933330388
7/13/2003,7898,679,488,7021,4341,8.098249923,2.933178877
7/14/2003,5979,481,496,7060,4302,8.104538727,2.932781502
7/15/2003,5553,491,529,7021,4353,8.111145371,2.932562352
7/16/2003,5823,512,506,7013,4338,8.118021455,2.931895074
7/17/2003,6008,509,511,6525,4349,8.123813379,2.9316492
7/18/2003,6008,496,536,6549,4395,8.130035663,2.931569817
7/19/2003,6256,618,526,6539,4498,8.136335279,2.93154198
7/20/2003,7789,657,506,6544,4416,8.142802575,2.931454524
7/21/2003,6470,472,540,6501,4364,8.148777911,2.931454524
7/22/2003,6469,508,543,6507,4384,8.154724887,2.931454524
7/23/2003,6441,505,547,6501,4384,8.160812891,2.931300408
7/24/2003,6387,509,536,6493,4353,8.166959427,2.929996409
7/25/2003,5632,522,524,6515,4356,8.173424043,2.92980023
7/26/2003,5230,640,512,6520,3779,8.180177127,2.929742253
7/27/2003,5173,681,532,6503,3511,8.186082411,2.92971438
7/28/2003,4939,472,536,5812,3530,8.191400255,2.92971438
7/29/2003,4962,499,536,5824,3500,8.196968059,2.92966638
7/30/2003,5150,495,540,5890,3444,8.201980583,2.929642361
7/31/2003,5037,519,522,5919,3446,8.207223283,2.930322751
8/1/2003,6017,493,506,6574,4074,8.211918567,2.812812985
8/2/2003,6690,631,527,6520,4222,8.211918567,2.812812985
8/3/2003,8085,604,495,6603,4279,8.211918567,2.812812985
8/4/2003,6046,454,531,6490,4296,8.211918567,2.812812985
8/5/2003,6043,529,536,6563,4256,8.211918567,2.812812985
8/6/2003,6099,499,510,7028,4256,8.211918567,2.812812985
8/7/2003,6102,499,474,6989,4270,8.211918567,2.812812985
8/8/2003,6690,508,366,7015,4271,8.211918567,2.812812985
8/9/2003,7381,582,374,7011,4249,8.211918567,2.812812985
8/10/2003,6629,553,372,7015,4256,8.211918567,2.812812985
8/11/2003,5965,414,377,7000,4251,8.211918567,2.812812985
8/12/2003,6253,305,363,7009,4238,8.211918567,2.812812985
8/13/2003,6544,355,374,7044,4271,8.211918567,2.812812985
8/14/2003,6489,397,351,7012,4246,8.211918567,2.812812985
8/15/2003,6569,383,398,6998,4340,8.211918567,2.812812985
8/16/2003,7180,502,405,7041,4316,8.211918567,2.812812985
8/17/2003,7676,486,357,7043,4353,8.211918567,2.812812985
8/18/2003,7166,355,410,6996,4364,8.211918567,2.812812985
8/19/2003,6495,353,503,7037,4337,8.211918567,2.812812985
8/20/2003,6657,377,494,7037,4348,8.211918567,2.812812985
8/21/2003,6609,334,463,6997,4387,8.211918567,2.812812985
8/22/2003,6898,338,420,7492,4331,8.211918567,2.812812985
8/23/2003,7809,565,431,7038,4367,8.211918567,2.812812985
8/24/2003,7305,547,461,7054,4350,8.211918567,2.812812985
8/25/2003,6039,408,466,7049,4371,8.211918567,2.812812985
8/26/2003,6417,460,475,6972,4329,8.211918567,2.812812985
8/27/2003,6293,444,484,6973,4375,8.211918567,2.812812985
8/28/2003,5766,429,522,6981,4343,8.211918567,2.812812985
8/29/2003,5511,438,566,6973,4312,8.211918567,2.812812985
8/30/2003,6093,505,611,7032,4312,8.211918567,2.812812985
8/31/2003,7709,404,609,6999,4345,8.211918567,2.812812985
9/1/2003,6477,419,577,6963,4196,8.211918567,2.812812985
9/2/2003,5673,384,567,6908,4424,8.211918567,2.812812985
9/3/2003,5811,445,473,7007,4401,8.211918567,2.812812985
9/4/2003,5441,404,403,6971,4384,8.211918567,2.812812985
9/5/2003,6304,394,387,7000,4380,8.211918567,2.812812985
9/6/2003,7066,524,387,7051,4394,8.211918567,2.812812985
9/7/2003,6010,421,379,7061,4387,8.211918567,2.812812985
9/8/2003,6029,331,366,6981,3952,8.211918567,2.812812985
9/9/2003,5426,383,366,7042,4056,8.211918567,2.812812985
9/10/2003,5791,411,357,6997,4399,8.211918567,2.812812985
9/11/2003,5476,365,351,7489,4380,8.211918567,2.812812985
9/12/2003,5804,361,386,6980,4384,8.211918567,2.812812985
9/13/2003,6180,471,387,7192,4382,8.211918567,2.812812985
9/14/2003,5992,362,408,7190,4391,8.211918567,2.812812985
9/15/2003,5560,214,491,6944,0,8.211918567,2.812812985
9/16/2003,5533,213,576,6962,2786,8.211918567,2.812812985
9/17/2003,5981,221,566,7013,3481,8.211918567,2.812812985
9/18/2003,5441,267,566,6710,4389,8.211918567,2.812812985
9/19/2003,5730,251,560,7047,4384,8.211918567,2.812812985
9/20/2003,6019,263,470,7059,4387,8.211918567,2.812812985
9/21/2003,6336,236,417,7230,4326,8.211918567,2.812812985
9/22/2003,4955,148,442,7014,4498,8.211918567,2.812812985
9/23/2003,4885,208,428,6917,4406,8.211918567,2.812812985
9/24/2003,4595,210,417,6170,4398,8.211918567,2.812812985
9/25/2003,5229,187,460,5719,4412,8.211918567,2.812812985
9/26/2003,5335,177,453,5842,4417,8.211918567,2.812812985
9/27/2003,5300,352,432,5765,4440,8.211918567,2.812812985
9/28/2003,5166,242,426,5731,4493,8.211918567,2.812812985
9/29/2003,5557,138,436,5447,4501,8.211918567,2.812812985
9/30/2003,6148,143,562,5157,4488,8.211918567,2.812812985
10/1/2003,6411,205,566,3413,4399,8.211918567,2.812812985
10/2/2003,6467,356,557,3796,4392,8.211918567,2.812812985
10/3/2003,6739,344,476,4250,4377,8.211918567,2.812812985
10/4/2003,6980,469,428,3399,4373,8.211918567,2.812812985
10/5/2003,7091,431,422,2959,4349,8.211918567,2.812812985
10/6/2003,4516,316,414,2952,4359,8.211918567,2.812812985
10/7/2003,4144,315,331,2938,4364,8.211918567,2.812812985
10/8/2003,3409,325,337,2984,4372,8.211918567,2.812812985
10/9/2003,3443,315,449,2928,4368,8.211918567,2.812812985
10/10/2003,3408,284,506,3710,4146,8.211918567,2.812812985
10/11/2003,3438,292,479,3433,4540,8.211918567,2.812812985
10/12/2003,5656,150,489,3154,4356,8.211918567,2.812812985
10/13/2003,3381,78,490,2493,4374,8.211918567,2.812812985
10/14/2003,4998,130,498,2441,4366,8.211918567,2.812812985
10/15/2003,4910,138,491,1983,4384,8.211918567,2.812812985
10/16/2003,4968,132,506,1899,4386,8.211918567,2.812812985
10/17/2003,5044,154,502,2423,4384,8.211918567,2.812812985
10/18/2003,5004,219,500,1798,4417,8.211918567,2.812812985
10/19/2003,6054,143,497,189,4327,8.211918567,2.812812985
10/20/2003,3994,135,501,5185,4329,8.211918567,2.812812985
10/21/2003,4876,201,495,3306,4375,8.211918567,2.812812985
10/22/2003,4964,203,476,4064,4379,8.211918567,2.812812985
10/23/2003,4818,209,494,4036,4358,8.211918567,2.812812985
10/24/2003,3379,162,477,4058,4343,8.211918567,2.812812985
10/25/2003,4660,157,489,3601,4348,8.211918567,2.812812985
10/26/2003,3776,130,485,5052,4495,8.211918567,2.812812985
10/27/2003,2509,84,481,3718,4450,8.211918567,2.812812985
10/28/2003,2557,144,487,2152,4543,8.211918567,2.812812985
10/29/2003,2919,188,506,1709,4368,8.211918567,2.812812985
10/30/2003,2449,163,477,585,3248,8.211918567,2.812812985
10/31/2003,3011,135,404,366,2801,8.211918567,2.812812985
11/1/2003,3062,116,224,260,3408,8.211918567,2.812812985
11/2/2003,4029,62,149,273,4171,8.211918567,2.812812985
11/3/2003,2319,85,140,1948,4393,8.211918567,2.812812985
11/4/2003,2294,174,144,4871,4398,8.211918567,2.812812985
11/5/2003,3771,122,141,4504,4352,8.211918567,2.812812985
11/6/2003,5006,150,101,4762,4331,8.211918567,2.812812985
11/7/2003,4989,193,106,5182,4330,8.211918567,2.812812985
11/8/2003,4987,253,119,4373,4345,8.211918567,2.812812985
11/9/2003,5578,100,114,4807,4338,8.211918567,2.812812985
11/10/2003,2831,24,89,5833,4348,8.211918567,2.812812985
11/11/2003,3967,0,89,5747,4358,8.211918567,2.812812985
11/12/2003,4374,0,78,5958,4287,8.211918567,2.812812985
11/13/2003,4203,0,60,6561,4334,8.211918567,2.812812985
11/14/2003,4161,0,76,5985,4431,8.211918567,2.812812985
11/15/2003,5172,0,52,4989,4341,8.211918567,2.812812985
11/16/2003,5429,1,26,5508,4385,8.211918567,2.812812985
11/17/2003,3333,1,0,4407,4397,8.211918567,2.812812985
11/18/2003,3308,1,0,4694,4265,8.211918567,2.812812985
11/19/2003,3227,0,30,4409,4345,8.211918567,2.812812985
11/20/2003,3250,0,56,3856,4340,8.211918567,2.812812985
11/21/2003,3494,75,46,3226,4350,8.211918567,2.812812985
11/22/2003,4677,104,36,2946,4339,8.211918567,2.812812985
11/23/2003,5909,0,30,2584,4327,8.211918567,2.812812985
11/24/2003,4859,63,30,2462,4350,8.211918567,2.812812985
11/25/2003,4998,205,68,2467,4392,8.211918567,2.812812985
11/26/2003,4859,124,164,2492,4377,8.211918567,2.812812985
11/27/2003,5801,124,242,1472,4327,8.211918567,2.812812985
11/28/2003,5559,58,223,1446,4396,8.211918567,2.812812985
11/29/2003,5801,102,208,2397,4349,8.211918567,2.812812985
11/30/2003,4996,90,222,2444,4378,8.211918567,2.812812985
12/1/2003,5221,103,230,2415,4340,8.211918567,2.812812985
12/2/2003,5474,133,225,1700,4341,8.211918567,2.812812985
12/3/2003,5546,100,238,1955,4327,8.211918567,2.812812985
12/4/2003,5425,111,239,2376,4339,8.211918567,2.812812985
12/5/2003,5506,98,385,2469,4358,8.211918567,2.812812985
12/6/2003,5801,122,357,1983,4379,8.211918567,2.812812985
12/7/2003,5801,91,346,2242,4384,8.211918567,2.812812985
12/8/2003,5533,51,357,1051,4361,8.211918567,2.812812985
12/9/2003,5533,83,337,513,3784,8.211918567,2.812812985
12/10/2003,5562,108,340,491,3087,8.211918567,2.812812985
12/11/2003,5425,80,339,1157,2723,8.211918567,2.812812985
12/12/2003,5561,78,350,2124,2771,8.211918567,2.812812985
12/13/2003,5801,79,371,3002,3405,8.211918567,2.812812985
12/14/2003,5578,68,281,3933,4212,8.211918567,2.812812985
12/15/2003,5282,57,383,6514,4397,8.211918567,2.812812985
12/16/2003,4827,102,437,6947,4291,8.211918567,2.812812985
12/17/2003,5555,105,364,5916,4393,8.211918567,2.812812985
12/18/2003,5663,106,193,5135,4379,8.211918567,2.812812985
12/19/2003,5586,112,119,4530,4307,8.211918567,2.812812985
12/20/2003,6392,108,119,5530,4345,8.211918567,2.812812985
12/21/2003,6450,81,101,5829,4336,8.211918567,2.812812985
12/22/2003,5983,118,117,6470,4340,8.211918567,2.812812985
12/23/2003,5256,112,104,6984,4359,8.211918567,2.812812985
12/24/2003,5425,113,102,6831,4288,8.211918567,2.812812985
12/25/2003,5795,95,102,7026,4232,8.211918567,2.812812985
12/26/2003,4672,65,103,6972,4312,8.211918567,2.812812985
12/27/2003,5426,100,110,6966,4343,8.211918567,2.812812985
12/28/2003,3554,112,119,6970,4305,8.211918567,2.812812985
12/29/2003,3282,103,104,5742,4316,8.211918567,2.812812985
12/30/2003,4065,110,117,5962,4346,8.211918567,2.812812985
12/31/2003,4946,105,114,2605,4323,8.211918567,2.812812985
1/1/2004,6121,122,94,5674,4300,8.458620579,3.167575743
1/2/2004,5094,110,109,6371,4250,8.550196689,3.280033248
1/3/2004,5974,54,103,6978,4267,8.528016711,3.261399169
1/4/2004,6769,75,93,6943,4242,8.530853342,3.194083252
1/5/2004,5052,74,89,6800,4325,8.560595163,3.230070338
1/6/2004,4751,82,98,6883,4365,8.546596318,3.215670864
1/7/2004,5376,105,107,6988,4370,8.558974132,3.212435365
1/8/2004,5218,84,113,7076,4386,8.593223684,3.211967204
1/9/2004,5781,69,119,7004,4369,8.582451945,3.19984872
1/10/2004,5970,77,119,7004,4369,8.5457064,3.184876505
1/11/2004,6810,92,119,6966,4370,8.521865356,3.180214083
1/12/2004,3901,65,119,6796,4386,8.507507911,3.162558911
1/13/2004,4063,77,141,6937,4367,8.529147066,3.157660009
1/14/2004,3898,73,236,6928,4367,8.537524812,3.156148319
1/15/2004,4149,71,249,6922,4394,8.548472888,3.157741723
1/16/2004,4213,112,251,6931,4344,8.57629464,3.150095
1/17/2004,5717,122,226,7038,4356,8.580174529,3.150594744
1/18/2004,6825,101,208,7085,4379,8.583404176,3.150674625
1/19/2004,4339,112,222,6869,4367,8.60242224,3.143931355
1/20/2004,5353,112,226,7121,4367,8.613568524,3.133332192
1/21/2004,3808,109,257,6980,4372,8.594173684,3.12314743
1/22/2004,4868,116,252,7013,4358,8.555036839,3.098405912
1/23/2004,5033,123,269,6984,4353,8.533824307,3.082523222
1/24/2004,5662,146,252,6971,4354,8.490126116,3.055520496
1/25/2004,6232,89,245,7073,4383,8.467004618,3.027682485
1/26/2004,4144,109,238,7075,4346,8.442155087,3.001839298
1/27/2004,5196,126,220,6965,4340,8.380889805,2.985567054
1/28/2004,5573,178,199,7050,4327,8.395612195,2.98078392
1/29/2004,6089,149,208,7048,4350,8.375052332,2.970585812
1/30/2004,6180,136,208,7050,4358,8.370754373,2.961831351
1/31/2004,6755,203,208,7068,4366,8.363552754,2.961330344
2/1/2004,7843,150,229,4722,4355,8.392235394,2.950453767
2/2/2004,5111,81,222,4678,4296,8.406415767,2.95708269
2/3/2004,5694,87,208,4036,4272,8.56624627,3.015854965
2/4/2004,5143,85,224,3537,3821,8.54941201,3.006874779
2/5/2004,5071,183,204,5916,4325,8.567429586,3.003215594
2/6/2004,5103,209,192,5037,4319,8.59345425,3.001259809
2/7/2004,5091,215,208,5143,3827,8.639238989,3.009786476
2/8/2004,5479,177,198,6327,3674,8.620358109,2.996924502
2/9/2004,5810,137,208,6503,3656,8.590028688,2.979976024
2/10/2004,5931,144,208,6252,3658,8.563189313,2.953317004
2/11/2004,5762,150,208,6372,3705,8.548805829,2.935097409
2/12/2004,5620,136,208,6369,3706,8.538972246,2.91749771
2/13/2004,5523,123,179,6376,3683,8.537500709,2.904043786
2/14/2004,5606,103,208,6348,3689,8.539393542,2.886219723
2/15/2004,5882,74,218,6498,3709,8.52446208,2.866396102
2/16/2004,5402,53,210,6426,3695,8.512879334,2.859289824
2/17/2004,5457,82,208,5660,3726,8.520211148,2.886246778
2/18/2004,4798,90,191,7132,3717,8.573425704,2.895952504
2/19/2004,4606,66,192,7296,3711,8.623255463,2.932746556
2/20/2004,5116,116,160,7423,3708,8.618959406,2.931138541
2/21/2004,4678,103,133,7663,3711,8.622304467,2.918599418
2/22/2004,4078,98,131,7435,3725,8.615675648,2.915760083
2/23/2004,2782,79,119,7419,4227,8.612986208,2.918884129
2/24/2004,2468,59,130,7317,4386,8.61177429,2.915774024
2/25/2004,1813,73,121,6807,3961,8.649121163,2.91835611
2/26/2004,2618,103,132,7082,4279,8.809167835,3.060612521
2/27/2004,2561,84,157,7475,4475,8.871082131,3.089762795
2/28/2004,2260,115,128,7768,4459,8.847292884,3.065826832
2/29/2004,2712,77,121,7639,4383,8.836252011,3.045917244
3/1/2004,3484,47,142,7896,4446,8.841863516,3.05451236
3/2/2004,3894,48,149,7772,4471,8.888596928,3.074090217
3/3/2004,4055,46,172,6539,4444,8.864023105,3.063308885
3/4/2004,4556,82,174,7674,4428,8.848374705,3.044055148
3/5/2004,4754,101,257,7698,4432,8.834270695,3.034656807
3/6/2004,4637,104,231,7500,4413,8.842778454,3.028958066
3/7/2004,4916,73,265,7487,4413,8.838710209,3.017873868
3/8/2004,4277,266,291,7483,4366,8.832066854,3.00981437
3/9/2004,4436,367,267,7791,4321,8.819460881,3.002288322
3/10/2004,3942,385,265,7599,4321,8.813512729,2.997802122
3/11/2004,4606,370,318,7592,4322,8.812453577,2.993004043
3/12/2004,4808,377,341,7631,4324,8.813057448,2.990280602
3/13/2004,4795,621,342,7717,4320,8.817070349,2.984545962
3/14/2004,4889,491,283,7669,4320,8.822992007,2.982214167
3/15/2004,5334,316,208,8007,4297,8.824722613,2.976509275
3/16/2004,5179,368,208,6874,3674,8.820419661,2.969872159
3/17/2004,4516,338,200,6467,3444,8.817983238,2.965208263
3/18/2004,5210,343,208,6508,3438,8.81479211,2.956202002
3/19/2004,4673,358,248,6550,3430,8.80821364,2.953635075
3/20/2004,5012,539,322,6555,3418,8.799040964,2.9282361
3/21/2004,5207,338,385,6141,3429,8.790645359,2.915459107
3/22/2004,5553,259,441,5766,3423,8.783243127,2.909064283
3/23/2004,5098,325,411,5489,3542,8.771760392,2.898074219
3/24/2004,5170,313,564,5355,4077,8.753003802,2.888665634
3/25/2004,6279,388,616,6571,4374,8.729834412,2.875368085
3/26/2004,6335,399,595,6533,4370,8.715605989,2.886064687
3/27/2004,5456,355,595,6494,4377,8.703986883,2.881593546
3/28/2004,5643,298,584,6610,4373,8.694680472,2.875066567
3/29/2004,5423,214,593,6639,4385,8.686706025,2.868672126
3/30/2004,5307,252,603,5155,4383,8.680118063,2.864877641
3/31/2004,5850,238,595,5569,4383,8.672024667,2.858203582
4/1/2004,5656,250,595,4421,4391,8.663364361,2.846711478
4/2/2004,6499,188,595,3657,4342,8.659342891,2.843700056
4/3/2004,6649,243,595,3456,4387,8.653837838,2.830474555
4/4/2004,6257,169,592,3303,4180,8.647246298,2.815968693
4/5/2004,6077,123,569,4032,4355,8.639861346,2.805314795
4/6/2004,6260,236,417,5171,4361,8.631859881,2.799362308
4/7/2004,4896,191,448,5770,1945,8.627231221,2.792122123
4/8/2004,4702,160,460,2032,1217,8.622421106,2.783498221
4/9/2004,5336,148,411,3442,1650,8.61163977,2.777284685
4/10/2004,4289,188,416,3314,2628,8.60643383,2.774689126
4/11/2004,3538,150,393,3305,4025,8.60144764,2.771232477
4/12/2004,4911,103,409,2940,4433,8.59346955,2.766770791
4/13/2004,5142,233,387,1950,4411,8.582813137,2.759161492
4/14/2004,5774,304,387,1014,3871,8.57355416,2.746941235
4/15/2004,5632,331,373,266,1194,8.567409891,2.7421533
4/16/2004,5900,420,410,1472,0,8.561090675,2.740193876
4/17/2004,5329,351,405,1519,0,8.553012848,2.733149197
4/18/2004,5801,169,387,0,1432,8.546715926,2.732611302
4/19/2004,5575,168,401,1362,571,8.545882708,2.747752136
4/20/2004,4971,441,369,180,0,8.545824829,2.7436292
4/21/2004,5092,421,412,1455,0,8.545186302,2.738282799
4/22/2004,5429,418,536,0,1430,8.544867249,2.733247282
4/23/2004,5701,437,548,982,573,8.544697103,2.730841701
4/24/2004,5646,563,550,1545,0,8.544300911,2.730101158
4/25/2004,5694,437,552,1556,0,8.542479721,2.727606359
4/26/2004,4934,288,585,14,1315,8.540355788,2.722159718
4/27/2004,4810,364,638,898,535,8.539301391,2.717350787
4/28/2004,5237,371,587,1467,0,8.538824381,2.713617665
4/29/2004,5385,396,613,1487,0,8.537090199,2.705513171
4/30/2004,5123,399,648,0,1319,8.535679425,2.704024608
5/1/2004,5697,586,647,904,536,8.535018827,2.701824166
5/2/2004,5401,513,655,1468,0,8.534860431,2.700320906
5/3/2004,4236,438,521,1479,0,8.534650517,2.698929331
5/4/2004,3599,490,446,0,1423,8.533420326,2.693630258
5/5/2004,4111,500,447,750,572,8.532696644,2.690885488
5/6/2004,3998,441,456,740,0,8.532497925,2.689457793
5/7/2004,4477,480,467,782,0,8.532329745,2.688253231
5/8/2004,3492,644,489,499,1428,8.531835563,2.685662058
5/9/2004,3357,435,443,922,568,8.528992376,2.681529684
5/10/2004,2878,391,346,1480,0,8.528315766,2.679968111
5/11/2004,7050,461,275,1479,0,8.528269111,2.678962897
5/12/2004,5697,504,212,9,1282,8.528204023,2.678349711
5/13/2004,5962,459,236,366,518,8.528204023,2.67782397
5/14/2004,6099,410,350,735,0,8.528204023,2.677640105
5/15/2004,6441,377,357,737,0,8.528204023,2.67746123
5/16/2004,7736,222,349,799,736,8.528204023,2.676879943
5/17/2004,5638,289,357,1,1026,8.528204023,2.669910242
5/18/2004,5593,444,353,467,1015,8.528204023,2.669192662
5/19/2004,6757,426,368,824,1013,8.528204023,2.668640218
5/20/2004,6663,453,368,1165,1013,8.528204023,2.666851969
5/21/2004,6520,442,360,504,1015,8.528204023,2.664044671
5/22/2004,6825,425,361,507,1014,8.528204023,2.663058075
5/23/2004,6822,239,357,508,1015,8.528204023,2.662641459
5/24/2004,6784,338,366,505,1015,8.528204023,2.662150257
5/25/2004,6419,483,370,471,1011,8.528204023,2.661536026
5/26/2004,6450,458,381,500,1013,8.528204023,2.660736308
5/27/2004,6441,467,362,928,1011,8.528204023,2.660096994
5/28/2004,6710,396,379,1149,1586,8.528204023,2.662387561
5/29/2004,6691,549,346,677,2507,8.528204023,2.665400961
5/30/2004,6581,433,357,668,3296,8.528204023,2.668310699
