datetime,realization,ORO_snow,SHA_snow,FOL_snow,YRS_snow,MHB_snow,PAR_snow,NHG_snow,NML_snow,DNP_snow,EXC_snow,MIL_snow,PFT_snow,KWH_snow,SUC_snow,ISB_snow,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_storage,SHA_storage,FOL_storage,YRS_storage,MHB_storage,PAR_storage,NHG_storage,NML_storage,DNP_storage,EXC_storage,MIL_storage,PFT_storage,KWH_storage,SUC_storage,ISB_storage,ORO_inf,SHA_inf,FOL_inf,YRS_inf,MHB_inf,PAR_inf,NHG_inf,NML_inf,DNP_inf,EXC_inf,MIL_inf,PFT_inf,KWH_inf,SUC_inf,ISB_inf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf,ORO_evap,SHA_evap,FOL_evap,YRS_evap,MHB_evap,PAR_evap,NHG_evap,NML_evap,DNP_evap,EXC_evap,MIL_evap,PFT_evap,KWH_evap,SUC_evap,ISB_evap,ORO_precip,SHA_precip,FOL_precip,YRS_precip,MHB_precip,PAR_precip,NHG_precip,NML_precip,DNP_precip,EXC_precip,MIL_precip,PFT_precip,KWH_precip,SUC_precip,ISB_precip,ORO_fci,SHA_fci,FOL_fci,YRS_fci,MHB_fci,PAR_fci,NHG_fci,NML_fci,DNP_fci,EXC_fci,MIL_fci,PFT_fci,KWH_fci,SUC_fci,ISB_fci,ORO_gains,SHA_gains,FOL_gains,YRS_gains,MHB_gains,PAR_gains,NHG_gains,NML_gains,DNP_gains,EXC_gains,MIL_gains,PFT_gains,KWH_gains,SUC_gains,ISB_gains,SAC_gains,SJ_gains,EAST_gains,delta_depletions,OMR,SL_storage,SLS_storage,SLF_storage,SLS_out,SLF_out,CCC_pump,BRK_pump,HRO_pump,TRP_pump,delta_inflow,vernalis_inflow,EDM_pump,LAP_pump,SOB_pump
12/15/1996,1,23.88,18.31,26.57,26.57,33.98,33.98,33.98,93.16,81.56,15.03,40.6,8.51,21.57,21.57,15.22,27941,43089,24581,1899.8,4135.1,5736,3151.8,6031,8380.4,3600.2,4354.1,1917.2,462.74,163.76,647.29,2.82E+06,3.43E+06,5.17E+05,6.45E+05,0,0,1.64E+05,2.01E+06,1.75E+06,7.52E+05,3.72E+05,5.26E+05,28660,34101,2.61E+05,12500,16079,11372,14418,2073,1965,1048,2461,4373,1815,2314,2642,833,720,1378,27784,24227,20799,3368,2073,2509,2086,3063,5538,10243,36,34,1444,707,2004,117,56,49,0,0,11.801,5.292,15,15.6,8.5764,4.6321,5.6435,1.8386,2.316,45.06,0,0,0,0,0,0,0,0.0052518,0.005445,0,0,0,0,0,0,4.9311,5.30E+05,155.37,0,0,70,7.5405,0,0,0,85,1.19E+05,0,0,0,-2994,2575,0,691,-513,-199,0,535,-96,-14,-202.33,0,0,0,0,34215,-4299,8976,3760,0,1.81E+06,1.11E+06,7.94E+05,1593.2,1002.5,102,21,6284,4101,1.32E+05,12800,1309,0,179
12/16/1996,1,24.12,18.31,26.57,26.57,34.08,34.08,34.08,93.94,81.8,15.03,40.61,8.51,21.57,21.57,15.22,23240,38981,20522,1899.8,3081.9,4042.1,2691.6,5487,7357,2856.3,4999.5,1953.8,451.64,184.46,683.98,2.80E+06,3.42E+06,5.02E+05,7.93E+05,0,1.81E+05,1.62E+05,2.01E+06,1.74E+06,7.49E+05,3.77E+05,5.31E+05,27203,33837,2.59E+05,10397,14546,9494,14418,1545,1715,895,2239,3839,1440,2657,2446,716,616,1158,22331,20581,16662,2883,1545,2496,2102,3296,5585,10991,36,34,1449,747,2035,73,14,32,0,0,11.801,5.292,15,15.6,8.5764,7.7201,9.4059,2.4515,3.088,20.797,0,0,0,0,0,0,0,0.0052518,0.005445,0,0,0,0,0,0,4.7831,5.30E+05,156.9,0,0,31.936,7.2389,0,0,0,85,1.19E+05,0,0,0,939,5671,0,584,-415,-146,0,347,-79,-14,-245.21,0,0,0,0,34814,-4224,7247,-137,0,1.82E+06,1.11E+06,7.94E+05,1593.2,1002.5,96,19,11328,8191,1.25E+05,13200,1009,0,197
12/17/1996,1,24.12,18.31,26.57,26.57,34.48,34.48,34.48,94.78,81.92,15.03,40.61,8.51,21.57,21.57,15.22,18895,33712,18056,1899.8,2475.5,3996.5,2421,5496.8,8117.8,2535,3595.8,2868.1,554.65,244.69,964.32,2.79E+06,3.41E+06,4.90E+05,7.93E+05,0,0,1.59E+05,2.00E+06,1.74E+06,7.46E+05,3.80E+05,5.35E+05,25881,33268,2.57E+05,8453,12580,8353,14418,1241,1534,805,2243,4236,1278,1911,2280,663,548,1015,14768,18730,14712,3946,1241,2505,2118,3784,5400,10996,36,34,1329,834,2138,80,32,8,0,0,11.801,5.292,15,15.6,8.5764,0,0,1.2258,1.544,45.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6396,5.28E+05,158.82,0,0,70,6.9493,0,0,0,85,1.19E+05,0,0,0,-174,6974,0,555,-341,-145,0,-160,-403,-32,-204,0,0,0,0,36054,-4431,6527,-137,0,1.82E+06,1.11E+06,7.94E+05,1593.2,1002.5,45,17,2241,4071,1.16E+05,13700,1345,0,186
12/18/1996,1,24.48,18.31,26.57,26.57,34.48,34.48,34.48,94.78,82.04,15.69,40.61,8.51,21.57,21.57,15.22,15372,29735,16199,31155,2052.6,10519,1897.7,6099.6,6931.6,2209.7,5345.8,13567,4904.7,2633.3,4720.3,2.77E+06,3.40E+06,4.80E+05,7.93E+05,0,0,1.57E+05,2.00E+06,1.74E+06,7.43E+05,3.85E+05,5.40E+05,24640,32516,2.54E+05,6877,11096,7494,14418,1029,1399,631,2489,3617,1114,2841,2230,601,499,1011,14823,16272,12403,3938,1029,2502,1807,3582,5358,10996,412,35,1225,877,2223,159,110,3,0,0,11.801,5.292,15,15.6,8.5764,3.088,3.7624,1.8386,2.316,24.263,0,0,0,0,0,0,0,0.0052518,0.005445,0,0,0,0,0,0,4.5005,5.24E+05,159.75,0,0,70,6.6714,0,0,0,85,1.19E+05,0,0,0,-563,8548,0,533,-287,-122,0,19,-82,-36,-102,0,0,0,0,27311,-4317,5832,-1921,0,1.83E+06,1.11E+06,7.94E+05,1593.2,1002.5,0,31,915,3838,1.03E+05,14100,1584,0,208
12/19/1996,1,24.48,18.31,26.57,26.57,34.58,34.58,34.58,95.55,82.04,15.69,41.87,8.51,21.57,21.57,15.22,13772,26340,15516,31155,1739.4,15365,1049.6,5170.8,7232.4,2110.5,6314.8,35206,16956,14781,18912,2.76E+06,3.39E+06,4.73E+05,7.93E+05,0,0,1.55E+05,2.00E+06,1.73E+06,7.39E+05,3.91E+05,5.44E+05,23533,31635,2.52E+05,6161,9829,7178,14418,872,1340,349,2110,3774,1064,3356,2112,565,449,893,14841,16438,10752,3939,872,2501,1270,3663,5513,10996,233,35,1121,892,2255,87,4,0,0,0,11.801,5.292,15,15.6,8.5764,4.6321,5.6435,1.2258,1.544,20.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3654,5.17E+05,162.26,0,0,70,6.4045,0,0,0,85,1.19E+05,0,0,0,-752,7524,0,516,-250,-101,0,-51,-104,-37,-98.167,0,0,0,0,21547,-4106,5054,-2150,0,1.83E+06,1.11E+06,7.94E+05,1593.2,1002.5,53,21,0,4245,94159,14300,1176,0,208
12/20/1996,1,24.84,19.21,26.57,26.57,34.58,34.58,34.58,95.55,82.16,15.69,41.87,8.51,21.57,21.57,15.22,0,30188,13951,31155,1518,11794,793.96,4604.7,6224.4,2804.8,6711.9,16758,8045.6,7331.3,13050,2.74E+06,3.38E+06,4.68E+05,7.93E+05,0,0,1.54E+05,2.00E+06,1.73E+06,7.36E+05,3.98E+05,5.48E+05,22585,30728,2.49E+05,0,11265,6454,14418,761,1192,264,1879,3248,1414,3567,2034,524,428,836,14930,16305,8958,3939,761,2501,678,3482,5562,11367,45,35,1001,884,2256,22,5,0,0,0,11.801,5.292,15,15.6,8.5764,4.6321,5.6435,1.2258,1.544,31.196,0.2657,0,0.78413,0,0,0.67346,0.22738,0.010504,0.01089,0.28226,0,0,0,0,0,4.5002,5.14E+05,164.62,0,0,70,6.6229,0,0,0,85,1.19E+05,0,0,0,-1411,6830,0,512,-221,-91,0,154,-91,-41,-14.5,0,0,0,0,19072,-4410,4305,-2150,0,1.83E+06,1.11E+06,7.94E+05,1593.2,1002.5,119,30,732,4109,87840,14400,1337,0,208
12/21/1996,1,27.24,20.11,27.96,27.96,37.56,37.56,37.56,98.06,83.82,15.69,41.87,8.51,21.57,21.57,15.22,0,28221,31602,31155,13720,7531.4,20637,12871,20034,17872,6314.8,9090.2,3526,3149,4947.8,2.73E+06,3.36E+06,4.81E+05,7.93E+05,0,0,1.67E+05,2.00E+06,1.74E+06,7.50E+05,4.05E+05,5.52E+05,21599,29734,2.46E+05,0,10531,14620,14418,6878,3314,6862,5252,10454,9010,3356,2148,506,395,934,14770,16328,7876,3945,6878,2498,315,2686,5826,8928,34,35,1003,895,2142,0,9,0,0,0,11.801,5.292,15,15.6,8.5764,3.088,3.7624,1.8386,2.316,3.4662,0.31884,0.68063,0.93807,0,0,0.80568,0.38451,0.66172,0.68607,0.51647,0,0.070231,0.04331,0.064849,0.14789,4.684,5.09E+05,165.12,0,0,70,9.5434,0,0,0,85,1.19E+05,0,0,0,-1869,6153,0,494,582,62,0,1537,-117,-127,25.75,0,0,0,0,17658,-2252,12589,-2100,0,1.84E+06,1.11E+06,7.94E+05,1593.2,1002.5,100,28,2210,3947,92544,14600,1260,57,208
12/22/1996,1,34.2,20.31,34.61,34.61,42.2,42.2,42.2,114.72,92.64,19.61,41.87,8.51,26.14,26.14,15.22,17482,25115,35322,31155,13239,6311.7,19656,11199,19808,15313,10524,7628,3053.7,2904.3,4080.4,2.71E+06,3.35E+06,4.94E+05,7.93E+05,0,0,1.67E+05,2.01E+06,1.75E+06,7.59E+05,4.16E+05,5.52E+05,21599,29734,2.46E+05,7821,9372,16341,11476,6637,2533,6536,4570,10336,7720,5593,4217,1077,812,1522,14805,15695,10076,3953,6637,2499,309,1597,4525,11808,34,38,881,906,1499,72,0,0,0,0,11.801,5.292,15,15.6,8.5764,0,0,1.2258,1.544,27.729,0.34541,0.23948,0.14432,0,0,0.12395,0.085037,0.99258,1.0291,0.15614,0,0.32858,0.031053,0.029851,0.3004,4.8889,5.02E+05,166.61,0,0,70,9.7508,0,0,0,85,1.19E+05,0,0,0,-2014,6441,0,490,-7,231,0,3258,-102,-134,-214.58,0,0,0,0,16288,-4880,13299,8215,0,1.85E+06,1.11E+06,7.94E+05,1593.2,1002.5,104,31,3022,4129,94533,15500,1036,0,184
12/23/1996,1,38.28,20.8,38.98,38.98,45.16,45.16,45.16,121.92,97.76,21.57,44.62,8.51,27.45,27.45,18.91,18361,29172,24797,31155,5756.8,5571.2,6796.7,7437.7,11098,6125.2,8768.5,6213.7,2350.1,2158.9,3415.5,2.70E+06,3.34E+06,4.94E+05,7.99E+05,0,1.84E+05,1.82E+05,2.01E+06,1.75E+06,7.59E+05,4.25E+05,5.66E+05,22401,29317,2.47E+05,8214,10886,11472,11476,2886,1270,2260,3035,5791,3088,4660,2956,1043,790,1197,14346,14814,11456,3930,2886,2499,1365,3073,4626,11550,35,36,834,904,877,0,9,16,0,0,11.801,5.292,15,15.6,8.5764,0,0,2.4515,3.088,20.797,0,0.44115,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7422,4.99E+05,168.53,0,0,70,9.3907,0,0,0,85,1.19E+05,0,0,0,-2083,7698,0,481,-486,101,0,754,-106,-46,-196.92,0,0,0,0,18018,-1055,9375,19498,0,1.86E+06,1.11E+06,7.94E+05,1593.2,1002.5,109,27,1233,4115,96135,18100,791,83,167
12/24/1996,1,39.48,21.3,40.1,40.1,45.38,45.38,45.38,122.51,97.76,21.57,44.62,8.51,27.45,27.45,19.27,13190,24657,17872,31155,3464.8,4982.9,4688.5,5129.2,8328.6,4074.2,7118.3,5167,1727.3,1423,2643.4,2.69E+06,3.34E+06,4.90E+05,7.99E+05,0,0,1.80E+05,2.00E+06,1.75E+06,7.55E+05,4.33E+05,5.71E+05,21967,28639,2.47E+05,5901,9201,8268,11476,1737,1163,1559,2093,4346,2054,3783,2599,716,555,937,12084,12364,9950,3932,1737,2501,2474,3139,6096,11348,35,36,935,896,922,29,14,21,0,0,11.801,5.292,15,15.6,8.5764,0,0,1.8386,2.316,17.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.92E+05,170.03,0,0,70,9.0424,0,0,0,85,1.19E+05,0,0,0,-944,10907,0,481,-437,9,0,538,-103,-36,-97.583,0,0,0,0,17076,-118,10234,20415,0,1.86E+06,1.11E+06,7.94E+05,1593.2,1002.5,106,20,1860,4099,94784,18700,657,17,113
12/25/1996,1,42.6,21.79,40.65,40.65,45.6,45.6,45.6,122.75,97.76,21.57,44.62,8.52,27.45,27.45,19.27,14321,25887,14971,90761,2597.1,4911.9,3831.4,3832.8,7868.7,3231.2,6384.4,4819.1,1530.8,1212.2,2166.4,2.68E+06,3.34E+06,4.87E+05,7.99E+05,0,0,1.77E+05,2.00E+06,1.75E+06,7.50E+05,4.39E+05,5.76E+05,21380,27850,2.47E+05,6407,9660,6926,11476,1302,1091,1274,1564,4106,1629,3393,2480,633,499,982,9839,10858,8580,3933,1302,2498,2496,3340,6435,11211,35,36,928,896,927,29,45,5,0,0,11.801,5.292,15,15.6,8.5764,1.544,1.8812,1.2258,1.544,20.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.462,4.87E+05,171.17,0,0,70,8.6807,0,0,0,85,1.19E+05,0,0,0,208,11187,0,481,-348,-18,0,254,-232,-33,35.875,0,0,0,0,17064,-373,9650,20465,0,1.87E+06,1.11E+06,7.94E+05,1593.2,1002.5,105,14,1104,4087,89900,18100,1309,0,98
12/26/1996,1,43.68,22.09,41.72,41.72,46.08,46.08,46.08,123.47,97.76,21.57,44.64,8.52,27.45,27.45,19.39,34211,31022,19292,90761,2525.3,5616.9,4090.1,6565.2,8876.7,5268.3,6213.2,5012.1,1958.7,1763.7,2181.1,2.69E+06,3.34E+06,4.80E+05,7.99E+05,0,0,1.75E+05,2.00E+06,1.75E+06,7.47E+05,4.45E+05,5.81E+05,20727,27017,2.47E+05,15305,11576,8925,11476,1266,1363,1360,2679,4632,2656,3302,2714,614,472,893,11223,9734,12559,3942,1266,2503,2483,3342,4833,11211,239,36,943,891,928,0,54,13,0,0,11.801,5.292,15,15.6,8.5764,3.088,3.7624,1.8386,2.316,3.4662,1.8599,0.64282,0.21648,0,0,0.18593,0,0.015755,0.016335,0.093085,0,0.14297,0.062922,0.050438,0.073945,6.188,4.85E+05,171.27,0,0,70,8.3335,0,0,0,85,1.19E+05,0,0,0,-1961,10016,0,481,-310,-23,0,248,-181,-32,-1.625,0,0,0,0,12056,-430,9519,20465,0,1.88E+06,1.11E+06,7.94E+05,1593.2,1002.5,100,24,918,4094,85669,18100,711,0,165
12/27/1996,1,46.6,22.69,46.22,46.22,48.76,48.76,48.76,132.46,101.99,23.53,46,8.52,29.41,29.41,19.87,62724,43523,61637,90761,9483,4683.7,6456.9,9302.6,14760,7521.7,11262,4126,1358.1,1121.8,1721.7,2.71E+06,3.34E+06,4.85E+05,7.99E+05,0,0,1.74E+05,2.00E+06,1.75E+06,7.45E+05,4.54E+05,5.92E+05,23846,29007,2.49E+05,28061,16241,28515,11476,4754,1363,2147,3796,7702,3792,5985,5529,2234,1665,2003,18281,17591,26084,13314,4754,2503,2477,3339,5376,11179,1570,37,660,661,948,0,0,0,0,0,11.801,5.292,15,15.6,8.5764,13.896,16.931,1.2258,1.544,38.128,0.15942,1.2982,0.21648,0,0,0.18593,0.0036972,0.015755,0.016335,0.093085,0,0.08528,0.0049031,0.022646,0.13865,6.1618,4.93E+05,168.45,0,0,70,8.1419,0,0,0,85,1.19E+05,0,0,0,-6679,2284,0,481,-64,7,-1,595,-72,-22,-29,0,0,0,0,-4758,-9933,13417,11575,0,1.88E+06,1.11E+06,7.94E+05,1593.2,1002.5,101,24,740,4112,98415,18400,1552,21,174
12/28/1996,1,48.16,23.68,49.9,49.9,50.48,50.48,50.48,135.29,102.76,24.18,46.08,8.52,30.06,30.06,21.12,67432,1.01E+05,54311,90761,7506.2,4967.7,4923.1,6810.3,9888.6,4877.6,0,4399.3,1288.4,1022.1,1602.8,2.69E+06,3.36E+06,4.69E+05,7.99E+05,0,1.81E+05,1.72E+05,2.00E+06,1.75E+06,7.42E+05,0,5.99E+05,25111,30217,2.51E+05,30167,37622,25126,11476,3763,0,1637,2779,5160,2459,0,3423,1311,1111,1867,40840,24163,33094,24886,3763,0,3093,4770,6907,11115,0,36,673,499,978,72,18,0,0,0,11.801,5.292,15,15.6,8.5764,0,0,2.4515,3.088,17.331,0.079709,1.3234,0,0,0,0,0,0,0,0,0,0.0025082,0,0,0,6.0566,5.30E+05,168.61,0,0,35.218,7.8163,0,0,0,85,1.19E+05,0,0,0,-8618,1639,0,481,-233,2760,0,483,-236,-55,-133.96,0,0,0,0,-32316,-23263,13473,572,0,1.88E+06,1.11E+06,7.94E+05,1593.2,1002.5,97,20,0,4104,1.15E+05,17700,900,2,188
12/29/1996,1,48.76,23.7,51.26,51.26,51.62,51.62,51.62,138.7,102.76,24.18,46.08,8.52,30.06,30.06,21.24,97570,2.03E+05,42447,90761,6243.5,12197,4574.3,9221.7,14704,7577.2,10153,11610,6903,7376.5,4831.9,2.67E+06,3.44E+06,4.41E+05,7.99E+05,0,1.79E+05,1.70E+05,1.99E+06,1.75E+06,7.41E+05,4.48E+05,6.05E+05,25595,30835,2.51E+05,43650,75865,19637,15827,3130,0,1521,3763,7673,3820,5396,3109,997,812,1290,50465,36429,33707,23459,3130,0,2247,4868,7674,11094,7983,36,753,500,977,88,0,59,0,0,11.801,5.292,15,15.6,8.5764,4.6321,5.6435,0.61288,0.77201,10.399,0.79709,2.3066,0,0,0,0,0.099826,0,0,0,0,0.05769,0.012258,0.0082348,0.018486,6.672,5.30E+05,163.99,0,0,35.7,8.1691,0,0,0,85,1.19E+05,0,0,0,-1403,-10025,0,481,-470,2960,0,414,-278,-63,-294.71,0,0,0,0,-19055,-20994,11747,-295,0,1.89E+06,1.11E+06,7.94E+05,1593.2,1002.5,91,23,548,4051,1.44E+05,18500,491,40,119
12/30/1996,1,49.84,23.7,53.3,53.3,54.38,54.38,54.38,146.75,107.1,26.14,47.6,8.52,32.03,32.03,21.6,1.91E+05,2.68E+05,89173,90761,13933,6446.1,9037.3,20933,38724,26861,16811,6127.7,3023.6,3060.5,3192.4,2.74E+06,3.56E+06,4.55E+05,7.88E+05,0,1.82E+05,1.73E+05,2.00E+06,1.78E+06,7.61E+05,4.50E+05,6.16E+05,26807,31679,2.52E+05,85653,99838,41254,15827,6985,5184,3005,8542,20207,13542,8934,5849,1448,927,1525,50814,40606,34070,30857,6985,3003,1351,4899,5578,11346,7619,37,837,501,1063,0,0,35,0,0,11.801,5.292,15,15.6,8.5764,13.896,16.931,0,0,3.4662,0.74395,3.9199,0.14432,0,0,0.12395,0.049913,0.32036,0.33215,0.075069,0,0.21069,0.018795,0.011323,0.073945,7.2158,5.30E+05,150.16,0,0,32.06,8.3796,0,0,0,85,1.19E+05,0,0,0,937,-13457,0,419,415,-3,0,813,-105,89,-75.417,0,0,0,0,1851,-27999,15171,901,0,1.90E+06,1.11E+06,7.94E+05,1593.2,1002.5,91,19,737,3869,1.81E+05,19900,600,12,187
12/31/1996,1,52.74,23.7,53.5,53.5,56.3,56.3,56.3,153.41,109.01,27.45,48.13,8.52,32.68,32.68,21.72,3.80E+05,4.38E+05,1.20E+05,90761,17055,5396.2,10078,23259,34468,16362,12889,4909.2,2011,1767.4,2398.3,2.93E+06,3.84E+06,4.97E+05,8.38E+05,0,1.86E+05,1.72E+05,2.01E+06,1.80E+06,7.68E+05,4.49E+05,6.16E+05,26807,31679,2.52E+05,1.70E+05,1.63E+05,55326,15827,8550,6237,3351,9491,17986,8249,6850,4878,1674,1111,1801,76343,20970,34233,55243,8550,2992,3960,4954,5557,11379,7769,37,809,507,1491,0,18,16,0,0,11.801,5.292,15,15.6,8.5764,1.544,1.8812,3.0644,3.86,3.4662,0.90337,6.5542,0.13951,0,0,0.11982,0.049913,0.057769,0.059895,0.08708,0,0.0025082,0.010623,0.0041174,0.0046216,7.9027,5.30E+05,127.52,0,0,22.522,8.5817,0,0,0,85,1.19E+05,0,0,0,-13098,7479,0,417,700,28,0,805,-92,23,41.333,0,0,0,0,5413,-51612,19520,2097,0,1.90E+06,1.11E+06,7.94E+05,1593.2,1002.5,91,18,0,4113,2.27E+05,20700,954,39,156
1/1/1997,1,52.74,23.7,53.5,53.5,56.9,56.9,56.9,154.2,109.79,27.45,48.13,8.52,32.68,32.68,21.84,5.79E+05,6.43E+05,2.59E+05,50092,48718,985.76,42709,74587,1.26E+05,80842,0,20053,3885.7,2324.7,4065.3,3.23E+06,4.25E+06,6.66E+05,8.39E+05,0,2.06E+05,1.85E+05,2.07E+06,1.90E+06,8.39E+05,4.52E+05,6.45E+05,30725,34193,2.53E+05,2.74E+05,2.15E+05,1.27E+05,15827,25423,16670,9325,34220,54191,39576,0,9775,1959,1172,2050,1.26E+05,8150,41119,0,25423,3453,2815,2356,6218,11803,0,38,849,507,1819,0,0,19,0,0,3.9336,1.764,5,5.2,2.8588,9.2641,11.287,0,0,3.4662,2.2584,6.2391,1.2123,0,0,1.0412,0.28099,0,0,0.15915,0,0.22574,0.030235,0.044262,0.14327,9.9241,5.30E+05,52.551,0,0,0,10.644,0,0,0,44.45,1.05E+05,0,0,0,-30169,21427,0,413,-123,-353,0,3707,-112,-45,93.75,0,0,0,0,96167,3391,34665,822,0,1.91E+06,1.10E+06,8.97E+05,1368.8,883.67,66,9,1123,3882,3.18E+05,21100,736,0,189
1/2/1997,1,52.74,23.7,53.8,53.8,85.58,85.58,85.58,172.09,115.15,27.45,52.3,8.74,32.68,32.68,22.32,3.85E+05,3.57E+05,4.29E+05,50092,0,918.34,76950,1.56E+05,2.04E+05,1.37E+05,76797,85942,35600,12994,16213,3.33E+06,4.40E+06,8.64E+05,9.65E+05,0,2.08E+05,2.18E+05,2.21E+06,2.05E+06,9.66E+05,4.99E+05,7.28E+05,65454,46147,2.66E+05,1.82E+05,1.19E+05,2.10E+05,15827,0,32759,16801,71716,87400,67040,31337,41893,17948,6551,8176,1.29E+05,43060,1.10E+05,0,0,4629,121,809,11437,5825,7586,44,439,524,1757,0,9,0,0,0,3.9336,1.764,5,5.2,2.8588,9.2641,11.287,0,0,3.4662,0.37198,3.5922,0.26458,0,0,0.22724,0.1368,0,0,0.45642,0,0.39129,0.13238,0.11014,0.29116,9.9983,5.30E+05,24.108,0,0,0,12.138,0,0,0,44.45,1.05E+05,0,0,0,-4259,-12290,0,511,61600,-949,0,6050,-98,-43,-34.958,0,0,0,0,1.98E+05,9257,68841,6373,0,1.92E+06,1.10E+06,8.97E+05,1368.8,883.67,79,11,396,3869,5.55E+05,21800,976,0,103
1/3/1997,1,53,23.8,54,54,85.68,85.68,85.68,174.84,199.46,27.45,54.3,8.74,32.68,32.68,23.52,2.12E+05,2.11E+05,1.86E+05,50092,46204,953.96,28172,65112,10239,52293,1.10E+05,74384,33418,19192,37242,3.31E+06,4.41E+06,8.37E+05,9.31E+05,0,2.04E+05,2.27E+05,2.27E+06,2.03E+06,1.00E+06,5.27E+05,8.00E+05,98689,64153,3.02E+05,1.00E+05,70515,90914,15827,24111,18581,6151,29873,4397,25600,44847,36259,16848,9676,18780,1.09E+05,64779,1.05E+05,0,24111,5002,1879,4297,12280,11734,30582,47,92,578,762,0,14,0,0,0,3.9336,1.764,5,5.2,2.8588,0,0,18.386,23.16,10.399,0,0.44115,0,0,0,0,0,0,0,0,0,0.035115,0,0,0.041594,9.6984,5.30E+05,29.455,0,0,0,11.871,0,0,0,44.45,1.05E+05,0,0,0,-11350,-33975,0,886,-5011,-752,0,1561,-18,-140,-85.083,0,0,0,0,2.74E+05,7266,29049,11024,0,1.93E+06,1.10E+06,8.97E+05,1368.8,883.67,74,17,1749,3924,5.62E+05,24700,1721,0,78
1/4/1997,1,53.34,23.8,55.58,55.58,85.88,85.88,85.88,175.44,202.07,27.45,54.3,9.37,32.68,32.68,23.52,1.48E+05,1.70E+05,98408,50092,22946,2655.8,14565,28666,81173,24063,9920.4,28548,11403,6700.3,17314,3.24E+06,4.38E+06,7.89E+05,8.82E+05,0,2.02E+05,2.25E+05,2.28E+06,2.00E+06,1.01E+06,5.13E+05,8.28E+05,1.09E+05,69386,3.18E+05,70254,56779,48103,15827,11974,9795,3180,13152,34858,11780,4048,13916,5749,3378,8731,1.10E+05,74094,72241,0,11974,4996,3973,6082,49783,11449,11298,42,786,725,710,0,9,20,0,0,3.9336,1.764,5,5.2,2.8588,0,0,12.258,15.44,13.865,0,0,0,0,0,0,0,0,0,0.012011,0,0.0025082,0.028601,0.045291,0.036972,9.4074,5.30E+05,36.595,0,0,0,11.396,0,0,0,44.45,1.05E+05,0,0,0,-21416,-42369,0,2280,-3454,-636,0,288,-90,-130,-85.667,0,0,0,0,2.97E+05,27301,21293,6494,0,1.93E+06,1.10E+06,8.97E+05,1368.8,883.67,71,14,0,3908,5.58E+05,44900,2073,0,89
1/5/1997,1,54.4,23.8,55.7,55.7,86.08,86.08,86.08,177.36,206.65,27.45,54.3,9.38,33.33,33.33,23.88,86928,1.31E+05,66034,50092,15892,5050.9,10974,20114,48586,16043,22610,19487,8037.1,5365.4,11190,3.14E+06,4.34E+06,7.11E+05,8.48E+05,0,2.08E+05,2.20E+05,2.29E+06,1.97E+06,1.01E+06,5.04E+05,8.46E+05,1.14E+05,72158,3.27E+05,41178,43752,32278,10.083,8293,6812,2396,9228,20864,7854,9226,9499,4052,2705,5643,90217,62646,72072,5111.7,8293,4987,4894,4742,35000,1580,13829,67,1516,1300,696,85,4,6,0,0,3.9336,1.764,5,5.2,2.8588,4.6321,5.6435,6.1288,7.7201,3.4662,0,0,0,0,0,0,0,0,0,0,0,0.04264,0.0049031,0.003088,0,9.1252,5.30E+05,45.909,0,0,0,10.94,0,0,0,44.45,1.05E+05,0,0,0,-11224,-31721,0,978,-2713,-447,0,1439,-259,-89,-92.667,0,0,0,0,2.19E+05,41775,19364,6069,0,1.94E+06,1.10E+06,8.97E+05,1368.8,883.67,78,19,6985,4109,4.80E+05,54300,1309,0,71
