datetime,ORO_cdf_snow,SHA_cdf_snow,FOL_cdf_snow,YRS_cdf_snow,MHB_cdf_snow,PAR_cdf_snow,NHG_cdf_snow,NML_cdf_snow,DNP_cdf_snow,EXC_cdf_snow,MIL_cdf_snow,PFT_cdf_snow,KWH_cdf_snow,SUC_cdf_snow,ISB_cdf_snow,ORO_cdf_inf,SHA_cdf_inf,FOL_cdf_inf,YRS_cdf_inf,MHB_cdf_inf,PAR_cdf_inf,NHG_cdf_inf,NML_cdf_inf,DNP_cdf_inf,EXC_cdf_inf,MIL_cdf_inf,PFT_cdf_inf,KWH_cdf_inf,SUC_cdf_inf,ISB_cdf_inf,
21/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,42.9,42.9,15.75,2086.1,6483.9,936.61,963.2,69.874,317.1,66.821,542.5,2031.1,443.59,2202.7,2342.7,182.33,0,466.31
22/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,46.29,46.29,15.75,1629,6736.6,853.83,963.2,67.318,244.76,1.9092,511.81,1504.2,475.49,1986.8,2081.6,172.2,1.3647,482.93
23/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,46.29,46.29,15.75,2021.2,6398.5,741.29,987.75,62.205,212.06,11.455,589.03,1860.7,484.18,1629.2,1926.9,163.76,0,383.21
24/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,46.29,46.29,15.75,2425.3,6620.5,660.37,1029.3,60.501,283.4,11.455,515.77,2154.9,440.7,2010.6,1999.9,156.16,0,383.21
25/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,46.29,46.29,15.75,2603.2,5912.7,786.87,1019.9,58.797,295.3,21.001,599.92,2093.4,411.7,1418.8,2072.8,156.16,0,415.47
26/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,46.29,46.29,15.75,1353.7,8113.8,1071.5,1016.1,57.092,289.35,21.001,613.78,1606.6,397.21,1820.4,1628,161.22,5.4588,380.28
27/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,46.29,46.29,15.75,2130.4,6685.4,988.7,1006.6,54.536,205.12,21.001,584.08,1553.5,235.81,1737.1,1789.8,134.21,1.3647,380.28
28/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,46.29,46.29,15.75,1632.9,5895.6,765.47,1001,51.128,340.88,21.001,546.46,1366.4,293.8,1462.7,1601.7,157,0,380.28
29/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,46.29,46.29,15.75,2585.5,6038.2,1046.4,1021.7,50.275,423.12,3.8184,592,759.55,319.89,1643.8,1403.9,133.37,3.4118,380.28
30/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,46.29,46.29,15.75,2843.8,10464,188.36,427.95,18.998,162.63,108.72,1781.1,637.12,548.81,1130.2,708.93,155.47,-0,433.04
1/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,46.29,46.29,15.75,3883.4,9611.6,169.67,420.38,18.998,153.53,0,272.6,674.1,511.86,712.17,843.96,156.22,0,433.04
2/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,46.29,46.29,15.75,1812.6,7617.1,180.97,416,18.998,94.653,128.59,320.36,402.94,459.59,704.77,851.07,137.53,0,433.04
3/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,46.29,46.29,15.75,1947.8,8957.6,203.78,413.21,18.172,70.583,135.6,280.68,449.4,455.99,889.75,758.68,126.32,-0,433.04
4/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2913.7,8075.5,142.73,405.24,18.172,77.414,230.29,326.97,391.56,459.59,726.05,835.97,119.59,0,360.62
5/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1433.1,8993.2,88.856,396.47,17.346,78.39,111.05,286.56,9.481,361.37,672.4,1102.5,128.56,0,359.9
6/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2461.5,8439,66.696,404.44,15.694,74.812,249,284.36,317.61,452.39,640.95,1008.3,130.8,0,342.52
7/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2462.4,7649.7,92.332,408.82,14.868,59.849,92.35,216.02,487.32,259.54,819.46,949.68,127.81,0,342.52
8/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2500.7,7228.9,127.31,409.22,14.042,40.984,91.181,297.58,76.796,337.94,731.59,900.82,123.33,0,342.52
9/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2530.5,7234.9,177.71,407.63,13.216,30.575,99.364,253.5,493.01,345.15,920.27,939.02,112.12,-0,286.04
10/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,3011.6,7220,151.86,401.65,13.216,36.105,100.53,245.41,370.71,272.15,809.29,958.56,105.39,0,306.31
11/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1693.2,6910.9,143.39,403.25,13.216,37.081,112.22,285.83,351.74,243.31,522.57,920.36,101.65,0,306.31
12/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2569.7,6392.2,65.393,414,12.39,33.828,94.688,331.38,272.1,282.97,668.7,1034.1,100.9,-0,306.31
13/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2637.7,6703.4,65.175,429.15,12.39,160.36,71.308,335.06,337.52,224.39,641.88,930.13,86.703,0,306.31
14/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2696.5,7051.1,112.1,429.55,10.738,160.68,105.21,268.93,584.03,230.7,797.26,837.74,82.966,0,281.69
15/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2118.4,5740.3,147.73,426.76,10.738,144.42,105.21,236.6,272.1,206.37,750.09,859.06,87.451,0,228.1
16/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2993,6397.2,160.11,416.4,9.9118,47.814,97.026,311.54,145.06,255.93,535.52,690.27,84.461,0,204.21
17/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1566.4,6225.3,190.96,410.42,9.0858,40.333,97.026,246.88,388.72,201.86,845.36,756.01,76.986,0,239.69
18/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2231.2,6474.2,165.76,411.61,9.0858,70.258,99.364,285.83,267.36,401.02,819.46,724.03,71.007,0,218.69
19/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2070.8,6067.2,104.93,413.21,9.0858,56.922,51.436,271.87,267.36,312.7,1075.7,751.57,74.744,-0,231.73
20/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2800.9,6057.4,65.175,415.2,9.0858,54.97,60.788,267.46,492.06,259.54,560.49,761.34,70.259,-0,162.93
21/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2085.8,6743.9,110.58,420.78,7.4339,53.344,58.45,268.19,788.82,221.69,871.25,684.94,78.481,0,162.93
22/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1242.9,6186.8,111.67,412.01,8.2599,54.97,65.463,262.31,218.06,465.9,812.99,833.3,73.249,0,186.83
23/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2586.5,7308,179.23,388.5,7.4339,72.86,65.463,350.49,374.5,331.63,1087.7,836.85,73.249,0,156.41
24/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2255.5,7308,188.36,386.51,7.4339,76.113,70.139,355.63,287.27,227.99,1006.3,684.94,35.13,0,160.76
25/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2645.2,6088,156.64,399.66,7.4339,112.87,66.632,295.38,297.7,250.52,1170,814.64,73.249,0,162.21
26/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,3302.5,5137.7,89.725,401.25,6.6079,186.7,92.35,315.22,145.06,206.37,942.47,653.85,71.007,0,152.79
27/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1581.3,5772.9,115.14,400.86,6.6079,149.3,49.098,235.86,544.21,271.25,924.9,718.7,69.512,0,137.59
28/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1721.2,5229.6,181.19,398.07,5.7819,146.05,54.943,283.62,552.74,195.55,992.42,748.9,66.522,-0,180.31
29/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2260.1,5737.3,180.32,390.5,5.7819,146.7,44.422,284.36,0,285.67,1256,826.19,62.785,0,128.9
30/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2219.1,4221,193.14,387.31,5.7819,164.91,42.084,256.44,611.52,435.26,1095.1,886.6,57.553,0,147.72
31/7/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2314.6,7066.1,166.76,382.69,9.2009,103.35,1.6501,281.42,289.04,212.82,726.75,714.65,13.479,-0,602.78
1/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1827.7,5231.8,161.52,380.71,9.2009,51.314,26.402,208.91,0,273.63,415.91,569.31,38.31,0,583.33
2/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2055.8,8833.3,101.11,365.71,8.3645,16.785,0,211.37,264.83,275.19,436.3,613.74,14.898,0,529.23
3/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2275.9,8343.9,103.41,346.35,7.528,14.147,0,194.78,224.2,261.16,478.94,1029.4,21.283,0,561.35
4/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2004.2,8502.1,188.79,342.01,8.3645,10.071,4.1253,231.03,266.39,316.51,300.96,990.51,42.567,0,464.98
5/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2408.8,6937.3,245.63,337.27,8.3645,11.27,6.6005,277.73,96.087,245.57,373.88,843.32,14.898,0,453.99
6/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2805.5,8313,188.16,334.51,7.528,63.303,0,217.52,73.432,236.21,391.19,692.43,0,0,480.19
7/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2105.4,6371.5,183.33,334.9,7.528,47.717,18.151,200.93,428.1,307.93,323.83,740.57,64.559,0,365.22
8/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2143.1,7110.3,187.95,330.95,6.6916,36.447,0,205.23,35.154,226.08,358.43,643.37,31.215,0,387.2
9/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2347.4,6906.5,149.35,328.19,6.6916,53.472,4.9504,231.65,187.49,65.484,341.75,628.56,11.351,0,429.47
10/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1631.3,7479,138.02,327,6.6916,43.88,4.9504,235.34,321.85,193.33,390.57,747.05,12.061,0,337.32
11/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2865,7686.9,188.79,318.31,6.6916,50.115,4.9504,215.67,9.3743,222.96,332.48,792.41,53.208,0,355.07
12/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1662.1,7349,192.56,310.81,6.6916,44.6,4.9504,220.59,164.83,133.31,378.21,793.33,0,0,415.1
13/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1623.4,7866.5,212.28,300.54,5.8551,102.63,4.9504,270.97,253.11,167.61,470.91,681.32,8.5133,0,405.8
14/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2639.9,7204.2,213.33,292.64,5.0187,117.25,14.851,233.49,138.27,176.18,439.39,687.8,0,0,386.35
15/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1871.3,6053.8,199.06,289.48,5.8551,117.49,10.726,237.79,289.04,165.27,499.33,625.78,19.864,0,385.51
16/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1955.6,4667.4,145.99,286.72,5.0187,107.18,10.726,228.58,37.497,166.83,404.16,522.1,0,0,390.58
17/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2380.1,6457.3,112.01,286.72,5.0187,84.883,0,198.47,389.82,148.9,526.52,546.17,5.6755,0,353.38
18/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2329.5,5841.9,166.76,285.93,5.0187,68.099,14.026,191.71,202.33,132.53,643.94,451.75,14.189,0,315.34
19/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2129.2,6946.7,174.1,280.01,4.1822,59.466,9.0757,200.31,0,148.12,503.66,383.24,0,0,446.38
20/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2333.5,8492.7,195.92,270.92,3.3458,66.9,10.726,276.5,281.23,0,698.33,393.43,357.56,0,372.83
21/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1821.8,7837,196.76,265,3.3458,60.665,10.726,218.13,335.91,129.41,554.95,432.31,0,0,323.79
22/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2765.8,6283,182.49,264.21,3.3458,61.864,11.551,94.626,218.73,124.73,608.72,469.33,0,0,408.33
23/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2361.2,7252.4,124.39,265,4.1822,60.905,11.551,116.75,288.26,115.38,640.85,388.8,53.208,0,502.18
24/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2269,5010.6,117.89,261.84,4.1822,64.981,11.551,56.53,0,97.447,553.72,451.75,0,0,215.58
25/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2605.2,6851.5,225.49,259.86,4.1822,88.24,11.551,12.289,255.45,109.14,617.99,589.68,0,-0,390.58
26/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2355.3,5289.5,232,260.65,5.0187,109.1,11.551,171.43,377.32,146.56,435.06,609.12,19.155,0,383.82
27/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2326.5,6965.5,218.36,253.55,5.0187,89.919,591.57,207.07,274.98,11.694,470.29,583.2,9.2228,0,284.06
28/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2253.1,7741.8,195.92,246.83,3.3458,67.139,591.57,221.2,0,120.05,564.22,651.7,62.431,0,329.71
29/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2115.3,5462.5,202.42,246.04,3.3458,62.584,591.57,226.12,498.4,91.99,587.09,518.4,0,0,313.65
30/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1513.3,6031,125.44,245.65,4.1822,59.227,0,197.85,46.872,84.974,401.69,429.53,11.351,0,377.9
31/8/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2417.9,7871.2,242.66,1165.7,2.6606,17.941,58.084,146.26,410.77,45.924,357.84,153.66,0,1.75,187.93
1/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1451.1,7293.6,286.92,974,3.5475,18.849,26.622,129.61,100.97,59.531,260.72,538.25,0,2.625,206.63
2/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1897.1,8275.9,281.1,707.79,2.6606,19.682,11.294,119.49,264.93,22.962,201.93,643.39,0,3.5,190.74
3/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1342.8,6534.7,328.46,434.23,2.6606,20.288,22.588,117.2,205.38,113.96,173.81,540.05,0,3.5,157.08
4/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2600,7158.7,366.9,333.94,2.6606,19.985,0,119.49,77.667,150.53,339.59,565.21,0,0.875,196.35
5/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1738.6,6426.5,386.31,263.58,2.6606,20.59,25.815,125.69,0,54.428,269.84,467.27,0,0,224.4
6/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2923.9,7857.1,278.77,247.31,2.6606,21.045,6.4538,110.68,96.652,136.07,288.1,345.06,0,0,162.69
7/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1760.3,6879,273.33,246.26,2.6606,23.845,20.168,111.98,74.215,68.036,472.87,240.82,0,0,165.49
8/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2744.7,7760.1,288.09,225.78,2.6606,4.2392,16.134,125.69,267.52,79.091,231.87,167.14,0,0.875,165.49
9/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,959.87,7244.4,340.5,225.78,2.6606,6.2831,28.235,136.14,277.01,65.484,155.55,141.08,0,4.375,165.49
10/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2429.7,7441.1,406.89,271.99,2.6606,20.363,19.361,143.32,140.66,62.082,44.913,205.78,0,3.5,165.49
11/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,348.51,6939.4,334.68,186.4,2.6606,27.101,41.95,136.14,78.53,113.96,131.45,189.6,0,0,165.49
12/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1512.2,6731.5,270.23,195.85,2.6606,19.379,0,123.41,155.33,43.373,113.93,154.56,0,0,234.68
13/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1550.6,7373.7,211.99,195.33,2.6606,15.973,0,138.1,44.874,37.42,125.98,180.62,0,0.875,145.86
14/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1681.5,7599.9,288.86,193.23,2.6606,15.746,21.782,130.26,264.07,51.877,104.43,182.41,0,0.875,208.5
15/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2647.3,7872.6,150.64,193.23,2.6606,15.443,21.782,138.43,134.62,41.672,44.913,250.71,0,2.625,184.19
16/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1774,7526.9,166.56,205.3,2.6606,23.845,21.782,135.16,42.285,52.728,129.99,201.28,0,0.875,168.3
17/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1526,6945.1,304.78,196.9,3.5475,17.638,21.782,136.14,0,62.082,135.47,197.69,0,3.5,187.93
18/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1697.3,4519.5,370.4,197.43,4.4344,36.412,21.782,107.74,0,16.158,151.17,224.65,0,0,187.93
19/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1379.3,5033.8,284.98,196.9,3.5475,31.945,21.782,111,267.52,37.42,123.42,179.72,0,2.625,187.93
20/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1028.8,8571,278.38,195.33,4.4344,34.973,1.6134,124.39,0,62.082,168.33,140.18,0,0,187.93
21/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,3186.8,9054.4,187.53,194.8,6.2081,24.602,20.168,138.43,375.39,40.821,134.01,197.69,0,2.625,187.93
22/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1796.7,9119.1,215.48,195.85,20.398,15.518,5.6471,141.04,0,20.411,199.01,290.24,0,5.25,187.93
23/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2929.8,10458,215.48,197.43,28.38,20.742,14.521,131.57,283.05,20.411,183.3,246.21,0,0,187.93
24/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1906.9,7158.7,320.31,197.95,19.511,11.809,16.941,115.9,195.03,34.018,173.81,210.27,0,0,153.34
25/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1031.7,1529,318.37,197.43,15.077,9.9924,20.168,109.04,246.81,5.9531,171.25,154.56,0,0,153.34
26/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2031,2480.4,232.18,197.43,12.416,12.718,24.202,115.57,0,42.522,151.17,177.02,0,0,153.34
27/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2438.6,4855.4,177.04,196.9,10.643,13.777,10.487,121.12,244.22,85.044,182.57,156.35,0,0,143.05
28/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,2177.7,8187.4,128.51,195.33,10.643,17.638,31.462,101.86,286.5,62.082,178.92,169.83,0,2.625,188.87
29/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1693.3,8403.8,136.67,244.68,10.643,17.638,23.395,136.14,0,34.868,135.83,188.7,0,6.125,148.66
30/9/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,47.14,47.14,15.75,1015.9,12722,460.04,805.72,10.338,50.965,0,459.01,137.11,115.44,306.05,105.55,1.7061,1.7867,151.92
1/10/2014,1,0,0,0,0,0.1,0.1,0.1,0.72,7.79,0.13,0.69,0,1.23,1.23,0,1764.6,9135.5,420.81,774.24,9.398,15.942,0,407.95,67.691,20.202,643.35,86.431,2.3265,0.89333,166.92
2/10/2014,1,0,0,0,0,0.1,0.1,0.1,0.84,7.79,0.13,0.71,0,1.23,1.23,0,2272.1,3163.8,249.15,755.54,9.398,13.683,0,436.14,51.307,0,483.43,132.14,2.1714,0.89333,179.91
3/10/2014,1,0,0,0,0,0.1,0.1,0.1,0.96,7.79,0.13,0.71,0,1.23,1.23,0,2006.7,2791.6,297.21,754.56,9.398,28.244,3.6327,371.25,28.887,0,98.341,129.65,1.8612,0.89333,193.9
4/10/2014,1,0,0,0,0,0.1,0.1,0.1,1.08,7.79,0.13,0.71,0,1.23,1.23,0,1211.5,8235.7,150.08,762.43,9.398,26.361,0,371.25,40.96,0,56.064,137.96,2.4816,0.89333,172.91
5/10/2014,1,0,0,0,0,0.1,0.1,0.1,1.08,7.79,0.13,0.71,0,1.23,1.23,0,1704.1,8865.3,318.79,776.2,9.398,26.989,0.90816,328.7,119.86,18.278,46.873,179.51,1.8612,3.5733,185.91
6/10/2014,1,0,0,0,0,0.1,0.1,0.1,1.2,7.79,0.13,0.71,0,1.23,1.23,0,1653.8,10688,217.76,797.85,9.398,23.474,0,287.74,0,25.974,40.439,300.85,2.3265,1.7867,175.91
