datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,HRO_pump,TRP_pump,DeltaIn,SAC_in,SAC_gains,Delta_gains,FMD_storage,UNV_storage,HHL_storage,THA_out,WY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci,ORO_snowpack,SHA_snowpack,FOL_snowpack
12/3/2013,2524,1109,422,132,190,331.5,63,381,1931,3402,1690.748,9,3252.1,0,1931.270831,1495,3452,1378.391,14,3163,0,1659.57083,398,1253,230.903,9,577,0,397.8583319,4943,1421,996,7360,8182,75,-747,46.867,141.721,84.724,1250,2014,3.995005293,C,C,C,0.370022479,61153.65193,1.317594138,200,1.35,3.64,3.85
12/4/2013,3814,1063,263,108,195,425,17,489,2879,3346,1689.822,0,3252.1,0,2879.141666,1400,3462,1374.246,28,3163,0,1400.229163,656,1591,229.024,12,577,0,655.6708317,5356,1193,992,7541,8480,81,-858,46.536,141.327,84.798,1250,2014,3.995005293,C,C,C,0.370022479,60975.111,1.278066314,200,1.99,3.64,3.87
12/5/2013,4537,1063,425,109,306,405,47,115,3433,3182,1690.285,18,3252.1,0,3433.429167,2233,1017,1376.602,28,3163,0,2232.816669,539,1647,226.817,5,577,0,539.3041648,5632,1187,988,7807,8275,2429,1961,46.124,141.14,84.724,1250,2014,3.995005293,C,C,C,0.370022479,61359.78461,1.239724324,200,1.99,3.64,3.87
12/6/2013,4066,1310,330,518,154,385,48,275,3340,3634,1689.667,18,3252.1,0,3340.424999,1165,1016,1377.822,25,3163,0.28,1656.083334,568,1540,224.874,8,577,0,568.404165,5136,1180,992,7308,8093,1903,1118,46.042,141.29,84.872,1250,2014,3.995005293,C,C,C,0.370022479,61632.22038,1.482532595,200,1.99,3.89,4.7
12/7/2013,4300,922,330,279,459,365,25,317,3170,3239,1689.513,9,3252.1,0.32,3170.358333,2267,1019,1379.205,17,3163,0.12,1733.262501,701,1323,223.628,6,577,0.39,700.8083323,6928,1186,995,9109,8552,2971,3528,45.714,140.466,85.169,1250,2014,3.995005293,C,C,C,0.370022479,61720.9677,1.558056617,200,2.57,4.39,6.6
12/8/2013,3697,696,302,223,261,357,34,211,2487,3032,1688.432,0,3252.1,0,2486.995832,1363,1018,1379.938,17,3163,0,1404.554167,714,989,223.074,4,577,0,713.6916662,7845,1203,992,10040,8839,3800,5001,45.469,140.149,85.318,1250,2014,3.995005293,C,C,C,0.370022479,61121.91514,1.511314918,200,2.58,4.39,6.96
12/9/2013,3732,695,388,122,358,296.5,25,211,2593,3362,1686.888,9,3252.1,0,2592.566665,302,3785,1373.028,0,3163,0,301.2083275,437,1334,221.286,4,577,0,436.5499985,7680,1474,987,10141,8681,200,1660,45.143,140.261,85.466,1250,2014,3.995005293,C,C,C,0.370022479,60658.38605,1.465975471,200,2.88,4.39,6.96
12/10/2013,3732,922,185,192,300,236,42,218,2880,3027,1686.579,9,3252.1,0,2880.2125,86,3453,1366.385,23,3163,0,126.8208277,465,1216,219.789,4,577,0,465.2624987,7670,1390,986,10046,8469,773,2350,44.981,140.373,85.45,1250,2014,3.995005293,C,C,C,0.370022479,60505.67925,1.421996207,200,3.17,4.39,6.96
12/11/2013,3712,823,342,224,222,344.5,44,187,2473,3061,1685.349,32,3252.1,0,2472.874999,809,3529,1360.893,9,3163,0,769.116662,561,1334,218.247,4,577,0,560.5749987,7615,1482,987,10084,8292,368,2160,44.819,140.317,85.318,1250,2014,3.995005293,C,C,C,0.370022479,59953.27029,1.37933632,200,3.2,4.39,6.96
12/12/2013,4017,823,325,229,322,453,43,237,2196,3083,1683.508,41,3252.1,0,2195.829165,243,3469,1354.451,22,3163,0,243.1583279,763,1438,216.897,6,577,0,763.3749989,5566,1633,994,8193,8221,231,203,44.9,140.131,85.169,1250,2014,3.995005293,C,C,C,0.370022479,59151.43594,1.337956231,200,3.2,4.39,6.96
12/13/2013,4016,844,269,241,268,339.6666667,42,174,3528,3195,1684.122,23,3252.1,0,3527.558334,573,3514,1348.671,14,3163,0,613.9166618,776,1505,215.427,12,577,0,775.8749988,4726,1459,993,7178,8327,113,-1036,44.657,139.74,85.021,1250,2014,3.995005293,C,C,C,0.370022479,59721.42247,1.297817544,200,3.2,4.39,6.96
12/14/2013,4190,967,262,236,320,226.3333333,48,174,3003,3117,1683.815,41,3252.1,0,3003.220833,594,3486,1342.828,14,3163,0,554.1541617,714,1586,213.69,4,577,0,714.2624985,4827,1966,993,7786,8433,244,-403,44.657,139.071,84.985,1250,2014,3.995005293,C,C,C,0.370022479,59738.57218,1.258883018,200,3.2,4.39,6.96
12/15/2013,3807,967,262,265,210,113,56,207,2494,3008,1682.741,27,3252.1,0,2493.524999,225,3509,1336.206,14,3163,0,184.4083277,706,1500,212.104,6,577,0,706.3916653,4767,3041,992,8800,8391,374,783,44.495,138.368,84.945,1250,2014,3.995005293,C,C,C,0.370022479,59245.16857,1.221116527,200,3.2,4.39,6.96
12/16/2013,4281,919,296,215,291,838,61,225,5001,3190,1686.27,32,3252.1,0,5001.20417,1836,3619,1332.544,22,3163,0,1794.741664,655,1132,211.143,7,577,0,654.4958325,4578,2349,987,7914,8323,382,-27,44.406,137.962,84.912,1250,2014,3.995005293,C,C,C,0.370022479,61284.11431,1.184483031,200,3.2,4.39,6.96
12/17/2013,3732,865,355,184,357,625.6666667,56,234,3789,3065,1687.66,23,3252.1,0,3788.791668,357,3626,1326.194,14,3163,0,438.5416613,438,1403,209.22,4,577,0,437.4874984,4513,1708,984,7205,8333,239,-889,44.406,137.557,84.912,1250,2014,3.995005293,C,C,C,0.370022479,62008.70027,1.14894854,200,3.2,4.39,6.96
12/18/2013,4281,919,355,114,126,413.3333333,75,289,1140,3033,1683.815,45,3252.1,0,1139.479163,575.5,717,1323.422,22,3163,0,616.6812474,411,1277,207.495,4,577,0,411.3124985,4547,263,985,5795,8182,3155,768,44.293,137.19,84.985,1250,2014,3.995005293,C,C,C,0.370022479,60047.74442,1.114480084,200,3.2,4.39,6.96
12/19/2013,2685,866,353,207,271,201,24,233,1557,3223,1680.439,36,3252.1,0,1556.93333,794,621,1323.739,14,3163,0,794.8208336,376,1193,205.868,3,577,0,375.720832,4182,2650,989,7821,9083,4046,2784,44.248,136.804,85.06,1250,2014,3.995005293,C,C,C,0.370022479,58602.29053,1.081045682,200,3.21,4.41,7.01
12/20/2013,3732,944,442,114,217,159,63,207,1648,3469,1676.756,36,3252.1,0,1648.154164,714,620,1323.739,55,3163,0,675,529,1346,204.242,3,577,0,529.2249986,5256,2372,984,8612,8333,2898,3177,44.173,136.219,84.912,1250,2014,3.995005293,C,C,C,0.370022479,57320.33016,1.048614311,200,3.21,4.41,7.01
12/21/2013,3128,916,395,215,239,69,66,191,2084,3209,1674.454,36,3252.1,0,2084.408331,1538,855,1325.085,44,3163,0,1577.608334,656,1308,202.942,3,577,0,655.5833322,4536,2118,984,7638,8644,3272,2266,44.067,135.581,84.677,1250,2014,3.995005293,C,C,C,0.370022479,56538.72199,1.017155882,200,3.21,4.42,7.01
12/22/2013,3847,944,221,197,244,152,19,192,2751,3170,1673.534,45,3252.1,0,2751.166666,739,874,1324.689,25,3163,0,699.3499997,583,1276,201.558,5,577,0,583.2333322,4877,1990,982,7849,8759,3439,2529,44.052,135.054,84.548,1250,2014,3.995005293,C,C,C,0.370022479,56462.95255,0.986641205,200,3.21,4.42,7.01
12/23/2013,3116,860,507,159,271,422,55,190,2558,3692,1671.232,27,3252.1,0,2558.408331,1230,1775,1323.581,14,3163,0,1230.383332,364,1324,199.639,7,577,0,363.504165,5053,1918,980,7951,8568,1777,1160,43.932,134.655,84.428,1250,2014,3.995005293,C,C,C,0.370022479,56198.21326,0.957041969,200,3.21,4.42,7.01
12/24/2013,3606,848,340,199,192,265,64,190,2781,3393,1670.01,4,3267,0,2780.908332,534,3273,1317.969,11,3163,0,454.6166619,352,1235,197.873,7,577,0,351.6416652,4867,1352,980,7199,8465,564,-702,43.932,134.311,84.28,1250,2014,3.995005293,C,C,C,0.370022479,56169.21093,0.92833071,200,3.21,4.42,7.01
12/25/2013,2801,987,371,161,208,235,46,190,1768,3198,1667.113,31,3282,0,1768.429164,557,3358,1312.375,19,3163,0,556.6916619,283,1370,195.703,7,577,0,282.9583315,4817,1941,980,7738,8486,560,-188,43.852,133.931,84.354,1250,2014,3.995005293,C,C,C,0.370022479,55129.17954,0.900480789,200,3.21,4.42,7.01
12/26/2013,3380,860,412,161,192,205,24,279,2416,3271,1665.284,67,3296.9,0,2415.879165,450,3400,1306.482,22,3163,0,450.9458283,320,1409,193.533,5,577,0,319.9583315,4832,1964,980,7776,8221,141,-304,43.771,133.553,84.28,1250,2014,3.995005293,C,C,C,0.370022479,54788.59973,0.873466365,200,3.21,4.42,7.01
12/27/2013,3850,775,297,159,133,175,35,211,2947,3363,1664.369,45,3311.9,0,2946.687499,685,3278,1301.311,14,3163,0,684.9541623,431,1313,191.769,7,577,0,430.6499985,4620,1910,982,7512,8086,132,-442,43.691,133.355,84.28,1250,2014,3.995005293,C,C,C,0.370022479,54995.85724,0.847262374,200,3.21,4.42,7.01
12/28/2013,4419,964,530,183,195,208.25,35,223,3506,3325,1664.674,27,3326.8,0,3505.770834,1351,3227,1297.559,16,3163,0,1351.366663,600,1232,190.508,4,577,0,600.2458323,4981,1466,984,7431,7973,189,-353,43.612,132.78,84.28,1250,2014,3.995005293,C,C,C,0.370022479,55751.83522,0.821844503,200,3.21,4.42,7.01
12/29/2013,4500,913,308,261,178,241.5,37,359,7151,3031,1672.766,40,3341.8,0,7150.716674,1170,3165,1293.659,11,3163,0,1209.749997,634,1102,189.563,8,577,0,633.5624992,5055,1452,985,7492,8110,812,194,43.612,132.261,84.354,1250,2014,3.995005293,C,C,C,0.370022479,60114.96013,0.797189168,200,3.21,4.42,7.01
12/30/2013,4756,913,337,161,191,274.75,51,200,3696,3187,1673.687,45,3356.7,0,3696.337501,1202,3416,1289.144,63,3163,0,1202.687496,360,1069,188.145,6,577,0,360.0916655,5243,1454,986,7683,7905,233,11,43.532,132.261,84.354,1250,2014,3.995005293,C,C,C,0.370022479,60805.54962,0.773273493,200,3.21,4.42,7.01
12/31/2013,3886,913,285,161,212,308,51,164,2817,2941,1673.38,31,3371.6,0,2817.220833,1834,3455,1285.882,24,3163,0,1834.408331,393,1050,186.829,6,577,0,392.5166655,199361,1137,861,201359,7943,497,193913,43.452,132.028,84.354,1250,2014,3.995005293,C,C,C,0.370022479,60582.49297,0.750075288,200,3.21,4.42,7.01
1/1/2014,1465,640,414,176,179,238,48,221,456,3087,1668.028,67,3386.6,0,455.6999955,989,3312,1281.231,22,3163,0,989.1208294,299,1326,184.78,6,577,0,298.9624983,5590,1883,801,8274,8003,278,549,43.452,131.814,84.354,1250,2014,3.995005293,C,C,C,0.374349421,58009.06832,0.727573029,200,3.21,4.42,7.01
1/2/2014,2153,803,260,134,200,168,34,180,1389,3230,1664.216,81,3401.5,0,1389.116663,1400,3373,1277.286,15,3163,0,1399.062497,305,1147,183.1,5,577,0,304.9999986,5645,812,801,7258,8132,382,-492,43.372,131.618,84.354,1250,2014,3.995005293,C,C,C,0.374349421,56497.73157,0.705745839,200,3.21,4.42,7.01
1/3/2014,2177,674,347,82,214,98,38,149,1354,3086,1660.71,36,3416.5,0,1354.391664,419,1135,1275.819,24,3163,0,419.3874988,266,1274,181.09,5,577,0,265.6249983,5819,1174,799,7792,7890,2395,2297,43.372,131.511,84.354,1250,2014,3.995005293,C,C,C,0.374349421,55027.23665,0.684573463,200,3.21,4.42,7.01
1/4/2014,1978,673,388,65,182,28,40,197,890,2944,1656.593,22,3431.4,0,890.3458298,1885,1009,1277.44,19,3163,0,1845.254168,557,1047,180.109,5,577,0,557.4124992,5638,1179,801,7618,8002,3002,2618,43.372,130.977,84.28,1250,2014,3.995005293,C,C,C,0.374349421,53166.22065,0.664036259,200,3.21,4.42,7.01
1/5/2014,3287,706,329,65,190,52,49,162,2158,2641,1655.527,54,3446.4,0,2157.558332,1184,970,1277.827,19,3163,0,1184.1125,515,1408,178.324,7,577,0,515.0624985,5865,1115,799,7779,8184,3165,2760,43.213,130.569,84.28,1250,2014,3.995005293,C,C,C,0.374349421,52665.46795,0.644115172,200,3.21,4.42,7.01
1/6/2014,4288,1163,326,210,199,491,10,184,3423,2837,1656.593,49,3461.3,0,3423.441668,1434,889,1278.909,38,3163,0,1472.508334,240,1205,176.396,7,577,0,239.966665,6021,1139,797,7957,8016,3085,3026,43.134,130.516,84.354,1250,2014,3.995005293,C,C,C,0.374349421,53455.63622,0.624791717,200,3.21,4.42,7.01
1/7/2014,3858,1248,178,253,203,287,42,184,2725,2603,1656.745,45,3476.2,0,2724.633333,1528,839,1280.379,26,3163,0,1606.125001,390,937,175.303,4,577,0,389.9458324,5886,1668,797,8351,7650,3271,3972,43.134,130.428,84.354,1175,2014,3.995005293,C,C,C,0.374349421,53507.48774,0.606047965,200,3.21,4.43,7.01
1/8/2014,4165,1592,285,143,171,83,0,94,3107,2759,1657.355,40,3491.2,0,3106.541667,1959,849,1282.625,17,3163,0,1998.358335,340,629,174.72,5,577,0,340.0708328,5472,1403,797,7672,7314,3077,3435,43.054,130.321,84.28,1025,2014,3.995005293,C,C,C,0.374349421,53938.65502,0.587866526,200,3.21,4.43,7.01
