datetime,ORO_cdf_inf,SHA_cdf_inf,FOL_cdf_inf,ORO_cdf_snow,SHA_cdf_snow,FOL_cdf_snow,cdf_year,cdf_month,cdf_day
5/31/2008,3277,5861,2068,86.28,71.97,83.17,2008,5,31
6/1/2008,2465,5837,1736,86.28,71.97,83.17,2008,6,1
6/2/2008,1877,5449,1644,86.28,71.97,83.17,2008,6,2
6/3/2008,3066,6767,1825,86.28,71.98,83.17,2008,6,3
6/4/2008,1626,6136,1552,86.28,71.98,83.17,2008,6,4
6/5/2008,2780,1910,1788,86.28,71.98,83.17,2008,6,5
6/6/2008,2158,3247,1397,86.28,71.98,83.17,2008,6,6
6/7/2008,1617,4369,1564,86.28,71.98,83.17,2008,6,7
6/8/2008,1776,4151,1565,86.28,71.98,83.17,2008,6,8
6/9/2008,1870,5167,1571,86.28,71.98,83.17,2008,6,9
6/10/2008,2035,3426,1692,86.28,71.98,83.17,2008,6,10
6/11/2008,1553,4011,1557,86.28,71.98,83.17,2008,6,11
6/12/2008,1483,4303,1607,86.28,71.98,83.17,2008,6,12
6/13/2008,1371,4020,1290,86.28,71.98,83.17,2008,6,13
6/14/2008,851,3233,1430,86.28,71.98,83.17,2008,6,14
6/15/2008,1404,3040,1270,86.28,71.98,83.17,2008,6,15
6/16/2008,864,3566,1319,86.28,71.98,83.17,2008,6,16
6/17/2008,1684,3261,1153,86.28,71.98,83.17,2008,6,17
6/18/2008,1536,3814,918,86.28,71.98,83.17,2008,6,18
6/19/2008,1652,3111,1282,86.28,71.98,83.17,2008,6,19
6/20/2008,390,3595,1105,86.28,71.98,83.17,2008,6,20
6/21/2008,527,3697,1245,86.28,71.99,83.18,2008,6,21
6/22/2008,1407,3536,1360,86.28,72.07,83.21,2008,6,22
6/23/2008,1331,3386,1155,86.28,72.07,83.21,2008,6,23
6/24/2008,684,2728,1317,86.28,72.07,83.21,2008,6,24
6/25/2008,1742,2332,841,86.28,72.07,83.21,2008,6,25
6/26/2008,318,3988,1146,86.28,72.07,83.21,2008,6,26
6/27/2008,1408,3364,1335,86.28,72.07,83.21,2008,6,27
6/28/2008,283,3246,1359,86.28,72.07,83.21,2008,6,28
6/29/2008,861,3435,1178,86.28,72.07,83.21,2008,6,29
6/30/2008,782,2541,933,86.28,72.07,83.21,2008,6,30
7/1/2008,1025,3499,1087,86.28,72.07,83.21,2008,7,1
7/2/2008,1609,3173,1077,86.28,72.07,83.21,2008,7,2
7/3/2008,-178,3368,1199,86.28,72.07,83.21,2008,7,3
7/4/2008,1220,2487,1141,86.28,72.07,83.21,2008,7,4
7/5/2008,530,2877,1161,86.28,72.07,83.21,2008,7,5
7/6/2008,894,2872,1391,86.28,72.07,83.21,2008,7,6
7/7/2008,592,3391,1218,86.28,72.07,83.21,2008,7,7
7/8/2008,957,3462,1239,86.28,72.07,83.21,2008,7,8
7/9/2008,1097,3721,1199,86.28,72.07,83.21,2008,7,9
7/10/2008,1230,3099,1404,86.28,72.07,83.21,2008,7,10
7/11/2008,1071,3332,1150,86.28,72.07,83.21,2008,7,11
7/12/2008,803,2405,1287,86.28,72.07,83.21,2008,7,12
7/13/2008,1327,3093,1304,86.28,72.07,83.21,2008,7,13
7/14/2008,417,3261,1396,86.28,72.07,83.21,2008,7,14
7/15/2008,1591,2808,1202,86.28,72.07,83.21,2008,7,15
7/16/2008,378,2619,1441,86.28,72.07,83.21,2008,7,16
7/17/2008,1348,3454,1296,86.28,72.07,83.21,2008,7,17
7/18/2008,493,2959,1251,86.28,72.07,83.21,2008,7,18
7/19/2008,904,3061,1321,86.28,72.07,83.21,2008,7,19
7/20/2008,854,2681,1339,86.28,72.07,83.25,2008,7,20
7/21/2008,1687,3060,927,86.28,72.07,83.25,2008,7,21
7/22/2008,1071,3705,1315,86.28,72.07,83.25,2008,7,22
7/23/2008,861,3029,1396,86.28,72.07,83.25,2008,7,23
7/24/2008,1360,2800,821,86.28,72.07,83.25,2008,7,24
7/25/2008,890,3174,1231,86.28,72.07,83.25,2008,7,25
7/26/2008,1301,3199,1330,86.28,72.07,83.25,2008,7,26
7/27/2008,1630,3030,1779,86.28,72.07,83.25,2008,7,27
7/28/2008,1671,3176,184,86.28,72.07,83.25,2008,7,28
7/29/2008,606,2581,1110,86.28,72.07,83.25,2008,7,29
7/30/2008,1343,2411,1531,86.28,72.07,83.25,2008,7,30
7/31/2008,578,2245,1714,86.28,72.07,83.25,2008,7,31
8/1/2008,1279,2965,1545,86.28,72.07,83.25,2008,8,1
8/2/2008,2264,2240,1361,86.28,72.07,83.25,2008,8,2
8/3/2008,2620,2754,1677,86.28,72.07,83.25,2008,8,3
8/4/2008,154,2340,1652,86.28,72.07,83.25,2008,8,4
8/5/2008,220,2799,1293,86.28,72.07,83.25,2008,8,5
8/6/2008,1667,2636,988,86.28,72.29,83.25,2008,8,6
8/7/2008,745,2380,1136,86.28,72.29,83.25,2008,8,7
8/8/2008,1081,2480,1210,86.28,72.29,83.25,2008,8,8
8/9/2008,721,2159,1381,86.28,72.29,83.25,2008,8,9
8/10/2008,1301,2412,1510,86.28,72.29,83.25,2008,8,10
8/11/2008,2430,2589,1645,86.28,72.29,83.25,2008,8,11
8/12/2008,1254,2646,1255,86.28,72.29,83.25,2008,8,12
8/13/2008,1765,3010,1626,86.28,72.29,83.25,2008,8,13
8/14/2008,2198,3591,1636,86.28,72.29,83.25,2008,8,14
8/15/2008,769,3446,1315,86.28,72.29,83.25,2008,8,15
8/16/2008,766,2247,1443,86.28,72.29,83.25,2008,8,16
8/17/2008,947,2651,1112,86.28,72.29,83.25,2008,8,17
8/18/2008,1371,2179,1019,86.28,72.29,83.25,2008,8,18
8/19/2008,1312,2724,1046,86.28,72.29,83.25,2008,8,19
8/20/2008,1687,2878,1318,86.28,72.29,83.25,2008,8,20
8/21/2008,1621,3075,1605,86.28,72.29,83.25,2008,8,21
8/22/2008,2789,2960,1437,86.28,72.29,83.25,2008,8,22
8/23/2008,1170,2819,1436,86.28,72.29,83.25,2008,8,23
8/24/2008,726,2090,1305,86.28,72.29,83.25,2008,8,24
8/25/2008,2453,2936,1197,86.28,72.29,83.25,2008,8,25
8/26/2008,3222,2722,1210,86.28,72.29,83.25,2008,8,26
8/27/2008,2935,3016,1519,86.28,72.29,83.25,2008,8,27
8/28/2008,2135,3120,987,86.28,72.29,83.25,2008,8,28
8/29/2008,1767,3953,1144,86.28,72.29,83.25,2008,8,29
8/30/2008,1221,4999,1408,86.28,72.29,83.25,2008,8,30
8/31/2008,642,4051,1120,86.28,72.29,83.25,2008,8,31
9/1/2008,784,3879,1168,86.28,72.29,83.25,2008,9,1
9/2/2008,2495,2847,1049,86.28,72.29,83.25,2008,9,2
9/3/2008,1051,3445,1041,86.28,72.29,83.25,2008,9,3
9/4/2008,2975,2684,1452,86.28,72.29,83.25,2008,9,4
9/5/2008,1113,955,1240,86.28,72.29,83.25,2008,9,5
9/6/2008,2508,1234,1199,86.28,72.29,83.25,2008,9,6
9/7/2008,2707,1885,1135,86.28,72.29,83.25,2008,9,7
9/8/2008,779,1256,1159,86.28,72.29,83.25,2008,9,8
9/9/2008,3280,1256,1019,86.28,72.29,83.25,2008,9,9
9/10/2008,2634,2349,1106,86.28,72.29,83.25,2008,9,10
9/11/2008,3557,2756,1035,86.28,72.29,83.25,2008,9,11
9/12/2008,2582,2802,1395,86.28,72.29,83.25,2008,9,12
9/13/2008,2915,2165,1444,86.28,72.29,83.25,2008,9,13
9/14/2008,-256,2817,914,86.28,72.29,83.25,2008,9,14
9/15/2008,4042,2467,1284,86.28,72.29,83.25,2008,9,15
9/16/2008,3421,2894,1380,86.28,72.29,83.25,2008,9,16
9/17/2008,2108,2716,810,86.28,72.29,83.25,2008,9,17
9/18/2008,1883,2832,1177,86.28,72.29,83.25,2008,9,18
9/19/2008,761,3575,1595,86.28,72.29,83.25,2008,9,19
9/20/2008,2095,2023,1278,86.28,72.29,83.25,2008,9,20
9/21/2008,2324,2428,1289,86.28,72.29,83.25,2008,9,21
9/22/2008,2140,2568,977,86.28,72.29,83.25,2008,9,22
9/23/2008,1916,2856,989,86.28,72.29,83.25,2008,9,23
9/24/2008,2236,2610,1509,86.28,72.29,83.25,2008,9,24
9/25/2008,3762,2453,1470,86.28,72.29,83.25,2008,9,25
9/26/2008,132,2708,1312,86.28,72.29,83.25,2008,9,26
9/27/2008,2013,2672,1263,86.28,72.29,83.25,2008,9,27
9/28/2008,1561,2798,879,86.28,72.29,83.25,2008,9,28
9/29/2008,2412,2711,898,86.34,72.29,83.25,2008,9,29
9/30/2008,262,3144,856,86.34,72.29,83.25,2008,9,30
10/1/2008,1723,3438,1027,0,0,0,2008,10,1
10/2/2008,1496,3296,973,0,0.16,0,2008,10,2
10/3/2008,2229,4609,967,1.84,0.67,0.93,2008,10,3
10/4/2008,2927,4623,1098,5.05,4.27,3.51,2008,10,4
10/5/2008,2676,3304,1017,5.79,4.27,3.99,2008,10,5
10/6/2008,1112,3298,899,5.79,4.27,3.99,2008,10,6
10/7/2008,923,3026,837,5.79,4.27,3.99,2008,10,7
10/8/2008,1138,3340,574,5.79,4.27,3.99,2008,10,8
10/9/2008,2308,2856,604,5.79,4.27,3.99,2008,10,9
10/10/2008,2392,2023,796,5.79,4.29,3.99,2008,10,10
10/11/2008,-893,2372,926,5.79,4.29,3.99,2008,10,11
10/12/2008,1870,3073,941,5.79,4.29,3.99,2008,10,12
10/13/2008,1648,2508,805,5.79,4.29,3.99,2008,10,13
10/14/2008,1099,3048,766,5.79,4.29,3.99,2008,10,14
10/15/2008,1486,3049,751,5.79,4.29,3.99,2008,10,15
10/16/2008,-37,2939,801,5.79,4.29,3.99,2008,10,16
10/17/2008,2836,3178,687,5.79,4.29,3.99,2008,10,17
10/18/2008,2894,3323,983,5.79,4.29,3.99,2008,10,18
10/19/2008,1589,2818,951,5.79,4.29,3.99,2008,10,19
10/20/2008,3800,3085,639,5.79,4.29,3.99,2008,10,20
10/21/2008,-477,2941,579,5.79,4.29,3.99,2008,10,21
10/22/2008,1122,2800,565,5.79,4.29,3.99,2008,10,22
10/23/2008,623,3036,434,5.79,4.29,3.99,2008,10,23
10/24/2008,-96,2844,683,5.79,4.29,3.99,2008,10,24
10/25/2008,-327,3201,598,5.79,4.29,3.99,2008,10,25
10/26/2008,1818,3698,822,5.79,4.29,3.99,2008,10,26
10/27/2008,1856,2707,371,5.79,4.29,3.99,2008,10,27
10/28/2008,1365,3334,397,5.79,4.29,3.99,2008,10,28
10/29/2008,619,4077,495,5.79,4.29,3.99,2008,10,29
10/30/2008,-1005,4005,422,5.87,4.58,4.14,2008,10,30
10/31/2008,1826,5720,586,7.74,7.61,5.04,2008,10,31
11/1/2008,1309,9475,1170,13.58,11.59,8.85,2008,11,1
11/2/2008,6944,8405,1532,18.59,12.68,13.37,2008,11,2
11/3/2008,3850,6883,1604,20.52,13.97,14.59,2008,11,3
11/4/2008,3263,6300,1061,22.4,15.37,15.59,2008,11,4
11/5/2008,2613,4357,841,22.4,15.59,15.74,2008,11,5
11/6/2008,2793,4216,695,22.4,15.7,15.74,2008,11,6
11/7/2008,636,4008,578,22.4,15.7,15.74,2008,11,7
11/8/2008,2082,4293,822,22.56,16.29,16.21,2008,11,8
11/9/2008,2108,4408,913,23.03,16.52,16.95,2008,11,9
11/10/2008,1815,3837,724,23.03,16.52,16.95,2008,11,10
11/11/2008,1613,3734,875,23.03,16.73,16.95,2008,11,11
11/12/2008,3843,4400,752,23.04,16.73,16.95,2008,11,12
11/13/2008,2954,4182,745,23.04,16.73,16.95,2008,11,13
11/14/2008,1735,3960,804,23.04,16.73,16.95,2008,11,14
11/15/2008,1801,3886,954,23.04,16.73,16.95,2008,11,15
11/16/2008,754,3583,951,23.04,16.73,16.95,2008,11,16
11/17/2008,2297,3578,995,23.04,16.73,16.95,2008,11,17
11/18/2008,-219,3772,874,23.04,16.73,16.95,2008,11,18
11/19/2008,1887,3539,515,23.04,16.73,16.95,2008,11,19
11/20/2008,1233,3167,550,23.08,16.8,16.95,2008,11,20
11/21/2008,929,4460,701,23.08,16.8,16.95,2008,11,21
11/22/2008,1856,2753,846,23.08,16.8,16.95,2008,11,22
11/23/2008,1632,2222,828,23.08,16.81,16.95,2008,11,23
11/24/2008,1449,3033,617,23.08,16.81,16.95,2008,11,24
11/25/2008,1580,3184,1159,23.08,16.81,16.95,2008,11,25
11/26/2008,1682,3518,998,23.08,16.81,17.45,2008,11,26
11/27/2008,1523,3464,893,23.38,16.81,17.68,2008,11,27
11/28/2008,1742,2666,556,23.38,16.81,17.68,2008,11,28
11/29/2008,1935,3173,861,23.38,16.81,17.68,2008,11,29
11/30/2008,397,2960,657,23.38,16.81,17.68,2008,11,30
12/1/2008,3398,2570,568,23.38,16.81,17.68,2008,12,1
12/2/2008,2547,3228,714,23.38,16.81,17.68,2008,12,2
12/3/2008,194,2980,599,23.38,16.81,17.68,2008,12,3
12/4/2008,2290,3996,498,23.38,16.81,17.68,2008,12,4
12/5/2008,442,3996,498,23.38,16.81,17.68,2008,12,5
12/6/2008,2388,3198,1151,23.38,16.81,17.68,2008,12,6
12/7/2008,-161,2964,1047,23.38,16.81,17.68,2008,12,7
12/8/2008,1205,3489,829,23.38,16.81,17.68,2008,12,8
12/9/2008,2151,3661,1006,23.38,16.81,17.68,2008,12,9
12/10/2008,682,2509,1022,23.38,16.81,17.68,2008,12,10
12/11/2008,824,3117,1163,23.38,16.81,17.68,2008,12,11
12/12/2008,1533,2677,1011,23.38,16.81,17.68,2008,12,12
12/13/2008,57,3442,1152,23.54,16.83,18.44,2008,12,13
12/14/2008,1628,3685,1210,24.75,17.03,19.37,2008,12,14
12/15/2008,2376,3857,1196,27.62,17.93,21.34,2008,12,15
12/16/2008,675,3744,1866,28.32,17.93,22.15,2008,12,16
12/17/2008,1167,3692,1506,28.32,17.94,22.15,2008,12,17
12/18/2008,1616,4138,1808,29.01,18.23,22.77,2008,12,18
12/19/2008,505,4382,1560,30.06,18.72,24.33,2008,12,19
12/20/2008,1181,3742,1934,30.07,18.73,24.78,2008,12,20
12/21/2008,1978,6048,1756,31.74,18.89,26.44,2008,12,21
12/22/2008,2367,4327,2006,32.99,19.4,28.74,2008,12,22
12/23/2008,2757,3529,2026,33.34,19.44,29.31,2008,12,23
12/24/2008,1767,6024,1313,37.08,20.56,31.05,2008,12,24
12/25/2008,4603,5309,2183,40.3,22.05,34.42,2008,12,25
12/26/2008,4479,3076,2032,40.42,22.05,35.12,2008,12,26
12/27/2008,1789,3103,1386,40.42,22.07,35.2,2008,12,27
12/28/2008,2574,5309,1320,40.42,22.69,35.2,2008,12,28
12/29/2008,1696,4343,1149,41.32,23.37,35.2,2008,12,29
12/30/2008,1508,4978,1040,41.32,23.43,35.2,2008,12,30
12/31/2008,1569,4199,1013,41.32,23.43,35.2,2008,12,31
1/1/2009,1442,4360,828,41.32,23.49,35.2,2009,1,1
1/2/2009,2581,4453,924,42.84,23.94,36.42,2009,1,2
1/3/2009,1442,4336,1527,43.26,23.94,37.15,2009,1,3
1/4/2009,1493,5775,1778,43.26,23.94,37.15,2009,1,4
1/5/2009,1794,4241,1228,43.33,23.98,37.31,2009,1,5
1/6/2009,1280,2731,990,43.33,24.06,37.4,2009,1,6
1/7/2009,1554,3343,935,43.33,24.06,37.4,2009,1,7
1/8/2009,1191,3323,1041,43.34,24.09,37.41,2009,1,8
1/9/2009,-578,3644,871,43.37,24.09,37.41,2009,1,9
1/10/2009,1366,3371,1106,43.37,24.09,37.41,2009,1,10
1/11/2009,1389,3497,1125,43.37,24.09,37.41,2009,1,11
1/12/2009,1355,3745,839,43.37,24.09,37.41,2009,1,12
1/13/2009,1768,4079,910,43.37,24.09,37.41,2009,1,13
1/14/2009,2257,3953,948,43.37,24.09,37.41,2009,1,14
1/15/2009,2343,4083,907,43.37,24.09,37.41,2009,1,15
1/16/2009,1282,3568,944,43.37,24.09,37.41,2009,1,16
1/17/2009,647,3538,1242,43.37,24.09,37.41,2009,1,17
1/18/2009,2069,3727,1198,43.37,24.09,37.41,2009,1,18
1/19/2009,2612,3555,916,43.37,24.09,37.41,2009,1,19
1/20/2009,-1094,4350,765,43.37,24.09,37.41,2009,1,20
1/21/2009,1429,2919,815,43.48,24.11,37.44,2009,1,21
1/22/2009,993,3857,1249,45.32,24.4,39.61,2009,1,22
1/23/2009,3161,3544,2220,46.22,24.62,41.9,2009,1,23
1/24/2009,3519,4483,4600,48.29,24.78,44.02,2009,1,24
1/25/2009,8164,5007,4635,50.06,24.95,45.69,2009,1,25
1/26/2009,5176,3818,3141,50.4,25.07,45.9,2009,1,26
1/27/2009,3863,4130,1501,50.4,25.07,45.9,2009,1,27
1/28/2009,4168,4082,1399,50.4,25.1,45.9,2009,1,28
1/29/2009,2476,4792,1795,50.4,25.1,45.9,2009,1,29
1/30/2009,2270,4328,1461,50.4,25.1,45.9,2009,1,30
1/31/2009,2677,3457,1634,50.4,25.1,45.9,2009,1,31
2/1/2009,2008,3177,1592,50.4,25.1,45.9,2009,2,1
2/2/2009,2045,3874,1388,50.4,25.1,45.9,2009,2,2
2/3/2009,999,3620,1378,50.4,25.1,45.9,2009,2,3
2/4/2009,1769,3786,1432,50.4,25.1,45.9,2009,2,4
2/5/2009,2010,4978,1598,50.9,25.88,45.95,2009,2,5
2/6/2009,2627,6547,1221,51.71,28.03,46.69,2009,2,6
2/7/2009,2074,5879,1446,51.87,28.1,47.01,2009,2,7
2/8/2009,2033,5628,1325,52.35,28.15,48,2009,2,8
2/9/2009,2379,5467,1627,53.26,28.34,50.38,2009,2,9
2/10/2009,2423,4329,1721,53.48,28.62,50.74,2009,2,10
2/11/2009,2222,5655,1567,54.51,29.94,51.91,2009,2,11
2/12/2009,3012,4910,1596,54.83,31.52,52.51,2009,2,12
2/13/2009,2732,8408,2344,56.46,34.3,54.29,2009,2,13
2/14/2009,2185,8584,3282,57.04,36.37,56.13,2009,2,14
2/15/2009,3829,15180,2042,57.69,40.69,57.23,2009,2,15
2/16/2009,4945,12632,2865,58.8,43.77,58.65,2009,2,16
2/17/2009,5738,11754,4655,60.49,45.23,61.01,2009,2,17
2/18/2009,4238,9580,5307,61,45.82,62.13,2009,2,18
2/19/2009,3270,8155,3760,61,45.85,62.13,2009,2,19
2/20/2009,2260,7301,2974,61,45.85,62.13,2009,2,20
2/21/2009,2826,6921,2880,61,45.85,62.13,2009,2,21
2/22/2009,10994,21292,2965,65.03,49.1,65.22,2009,2,22
2/23/2009,36411,51575,14228,71.27,53.45,69.78,2009,2,23
2/24/2009,32924,42953,19079,73.35,56,70.82,2009,2,24
2/25/2009,17704,22081,10404,73.91,56.1,71.06,2009,2,25
2/26/2009,16197,19048,7770,75.39,56.38,72.24,2009,2,26
2/27/2009,12368,16538,6824,75.49,56.38,72.36,2009,2,27
2/28/2009,9266,14623,5873,75.49,56.38,72.36,2009,2,28
3/1/2009,12932,28149,5733,77.2,59.58,73.58,2009,3,1
3/2/2009,39010,58721,13061,82.49,65.92,77.03,2009,3,2
3/3/2009,36020,42100,23402,87.4,67.71,83.22,2009,3,3
3/4/2009,22169,31947,21458,90.56,68.73,86.75,2009,3,4
3/5/2009,15288,24103,10859,90.56,68.87,86.95,2009,3,5
3/6/2009,11875,19563,8140,90.61,68.87,87.04,2009,3,6
3/7/2009,10240,16837,6826,90.61,68.87,87.04,2009,3,7
3/8/2009,8612,13220,5734,90.78,68.87,87.04,2009,3,8
3/9/2009,8013,12446,5986,91.1,68.87,87.06,2009,3,9
3/10/2009,7042,12034,5446,91.1,68.87,87.06,2009,3,10
3/11/2009,6552,10042,4803,91.1,68.87,87.06,2009,3,11
3/12/2009,6174,11004,4810,91.1,68.87,87.06,2009,3,12
3/13/2009,5754,9037,4301,91.1,68.87,87.06,2009,3,13
3/14/2009,5730,8501,3799,91.1,68.87,87.06,2009,3,14
3/15/2009,5969,11050,3814,91.54,69.27,87.94,2009,3,15
3/16/2009,8167,28353,4736,92.22,71.27,88.64,2009,3,16
3/17/2009,9526,24970,5379,92.56,71.47,88.64,2009,3,17
3/18/2009,9131,18236,4535,92.56,71.47,88.64,2009,3,18
3/19/2009,8280,14327,4688,92.56,71.47,88.64,2009,3,19
3/20/2009,8029,13294,4779,92.56,71.47,88.64,2009,3,20
3/21/2009,8477,16115,5083,92.94,71.94,89.21,2009,3,21
3/22/2009,9019,14570,5745,94.37,73.79,91.97,2009,3,22
3/23/2009,7618,10929,5670,94.79,73.79,92.38,2009,3,23
3/24/2009,6870,11468,4469,94.79,73.79,92.38,2009,3,24
3/25/2009,6603,12036,4279,94.79,73.81,92.38,2009,3,25
3/26/2009,6674,10814,4107,94.79,73.81,92.38,2009,3,26
3/27/2009,6997,9994,4256,94.79,73.81,92.38,2009,3,27
3/28/2009,7504,10422,3971,94.79,73.81,92.38,2009,3,28
3/29/2009,7711,9484,4044,94.79,73.81,92.38,2009,3,29
3/30/2009,7206,8329,4642,94.79,73.81,92.38,2009,3,30
3/31/2009,6819,8295,4387,94.79,73.81,92.38,2009,3,31
4/1/2009,6227,11265,4114,94.79,73.81,92.38,2009,4,1
4/2/2009,5489,7222,4198,94.79,73.81,92.54,2009,4,2
4/3/2009,6271,7794,4097,94.88,73.85,92.55,2009,4,3
4/4/2009,5487,7955,4135,94.88,73.85,92.55,2009,4,4
4/5/2009,5674,7361,3467,94.88,73.85,92.55,2009,4,5
4/6/2009,4601,8483,3966,94.88,73.85,92.55,2009,4,6
4/7/2009,5297,8451,4559,94.98,73.85,92.89,2009,4,7
4/8/2009,5673,6887,5018,95.33,73.9,94.71,2009,4,8
4/9/2009,5823,10537,5010,96.53,75.1,95.97,2009,4,9
4/10/2009,5347,10192,4055,97.21,76.28,97.29,2009,4,10
4/11/2009,5182,9234,3895,97.26,77.36,97.39,2009,4,11
4/12/2009,2490,8798,3575,97.26,77.36,97.39,2009,4,12
4/13/2009,7519,7463,4104,97.26,77.36,97.39,2009,4,13
4/14/2009,4784,7866,4015,97.27,77.39,97.46,2009,4,14
4/15/2009,5517,7024,3543,97.33,77.42,97.52,2009,4,15
4/16/2009,5007,7264,3541,97.33,77.42,97.52,2009,4,16
4/17/2009,4781,7574,3565,97.33,77.42,97.52,2009,4,17
4/18/2009,4743,6936,3621,97.33,77.42,97.52,2009,4,18
4/19/2009,5527,6809,4084,97.33,77.42,97.52,2009,4,19
4/20/2009,6436,7164,4963,97.33,77.42,97.52,2009,4,20
4/21/2009,7037,7036,5687,97.33,77.42,97.52,2009,4,21
4/22/2009,6597,7492,6561,97.33,77.42,97.52,2009,4,22
4/23/2009,8520,8253,5952,97.34,77.42,97.52,2009,4,23
4/24/2009,6024,6456,5135,97.58,77.61,97.86,2009,4,24
4/25/2009,6024,6442,4353,97.64,77.71,98.05,2009,4,25
4/26/2009,6294,8980,4246,97.64,77.71,98.05,2009,4,26
4/27/2009,5250,5835,4336,97.64,77.71,98.05,2009,4,27
4/28/2009,5367,6107,3523,97.64,77.75,98.05,2009,4,28
4/29/2009,3908,5421,3521,97.64,77.75,98.05,2009,4,29
4/30/2009,5096,6034,3579,97.68,77.75,98.05,2009,4,30
5/1/2009,4885,7862,4793,100.64,78.29,101.35,2009,5,1
5/2/2009,14416,11946,11644,103.69,79.82,105.54,2009,5,2
5/3/2009,15201,21278,12693,105.4,83.61,107.62,2009,5,3
5/4/2009,13055,18637,13202,109.31,85.12,110.05,2009,5,4
5/5/2009,27896,27552,16557,112.38,87.84,112.54,2009,5,5
5/6/2009,17481,21067,13521,112.41,87.95,112.57,2009,5,6
5/7/2009,13655,16669,10219,112.41,88.14,112.57,2009,5,7
5/8/2009,12070,12751,9202,112.41,88.14,112.57,2009,5,8
5/9/2009,10411,12132,8409,112.41,88.14,112.57,2009,5,9
5/10/2009,9222,10994,7598,112.41,88.14,112.57,2009,5,10
5/11/2009,9014,10904,7262,112.41,88.14,112.57,2009,5,11
5/12/2009,8121,9424,6530,112.41,88.14,112.57,2009,5,12
5/13/2009,7322,8932,5870,112.41,88.14,112.57,2009,5,13
5/14/2009,6400,8462,5647,112.41,88.14,112.57,2009,5,14
5/15/2009,6421,8207,5537,112.41,88.14,112.57,2009,5,15
5/16/2009,6646,8596,5659,112.41,88.14,112.57,2009,5,16
5/17/2009,6322,7916,5937,112.41,88.14,112.57,2009,5,17
5/18/2009,6985,7779,5818,112.41,88.14,112.57,2009,5,18
5/19/2009,6005,7689,5937,112.41,88.14,112.57,2009,5,19
5/20/2009,5625,6515,6126,112.41,88.14,112.57,2009,5,20
5/21/2009,4974,6502,5889,112.41,88.14,112.57,2009,5,21
5/22/2009,4534,6379,5285,112.41,88.14,112.57,2009,5,22
5/23/2009,4738,4597,4203,112.41,88.14,112.57,2009,5,23
5/24/2009,3808,4390,4291,112.41,88.14,112.57,2009,5,24
5/25/2009,4028,4806,3939,112.41,88.14,112.57,2009,5,25
5/26/2009,3629,4997,4141,112.41,88.14,112.57,2009,5,26
5/27/2009,3353,5526,3691,112.41,88.14,112.57,2009,5,27
5/28/2009,3418,4711,3705,112.49,88.14,112.57,2009,5,28
5/29/2009,3363,5259,3070,113,88.14,112.66,2009,5,29
5/30/2009,2842,4808,2624,113.16,88.14,112.66,2009,5,30
5/31/2009,2414,4843,2705,113.16,88.14,112.66,2009,5,31
6/1/2009,3187,4356,2825,113.58,88.14,112.66,2009,6,1
6/2/2009,2364,5045,2763,113.79,88.21,112.66,2009,6,2
6/3/2009,2612,4441,3380,114.34,88.36,112.66,2009,6,3
6/4/2009,3129,5741,3513,115.4,89.8,113.17,2009,6,4
6/5/2009,3378,5464,3416,115.61,90.32,113.17,2009,6,5
6/6/2009,2503,4384,2702,115.73,91.1,113.17,2009,6,6
6/7/2009,2792,5296,2918,115.74,91.1,113.19,2009,6,7
6/8/2009,1296,4857,3107,115.74,91.1,113.19,2009,6,8
6/9/2009,2924,5082,1885,115.74,91.1,113.19,2009,6,9
6/10/2009,1373,5528,2033,115.74,92.05,113.19,2009,6,10
6/11/2009,2433,5276,2105,115.74,92.84,113.19,2009,6,11
6/12/2009,1463,5243,1591,115.74,92.87,113.19,2009,6,12
6/13/2009,2724,5280,2094,115.74,93.23,113.19,2009,6,13
6/14/2009,2337,5020,1754,115.74,93.23,113.23,2009,6,14
6/15/2009,1997,4756,1804,115.74,93.23,113.23,2009,6,15
6/16/2009,2189,4165,1713,115.74,93.23,113.23,2009,6,16
6/17/2009,2542,4581,1491,115.74,93.23,113.23,2009,6,17
6/18/2009,1311,4559,2120,115.74,93.23,113.23,2009,6,18
6/19/2009,1795,4497,2012,115.74,93.23,113.23,2009,6,19
6/20/2009,1555,4338,1479,115.74,93.32,113.23,2009,6,20
6/21/2009,1974,3777,1428,115.74,93.32,113.23,2009,6,21
6/22/2009,2180,4056,1251,115.74,93.32,113.23,2009,6,22
6/23/2009,1561,4149,1537,115.74,93.32,113.23,2009,6,23
6/24/2009,1945,3721,1639,115.74,93.32,113.23,2009,6,24
6/25/2009,1841,4355,1318,115.74,93.32,113.23,2009,6,25
6/26/2009,1425,4059,1061,115.74,93.32,113.23,2009,6,26
6/27/2009,2728,3622,1202,115.74,93.32,113.23,2009,6,27
6/28/2009,1039,4211,1249,115.74,93.32,113.23,2009,6,28
6/29/2009,1488,4159,1721,115.74,93.32,113.23,2009,6,29
6/30/2009,2242,3587,1291,115.74,93.32,113.23,2009,6,30
7/1/2009,1607,3936,882,115.74,93.32,113.23,2009,7,1
7/2/2009,2777,3415,1655,115.74,93.32,113.23,2009,7,2
7/3/2009,1510,3361,1365,115.74,93.32,113.23,2009,7,3
7/4/2009,1721,3314,1443,115.74,93.32,113.23,2009,7,4
7/5/2009,1685,3299,1287,115.74,93.32,113.23,2009,7,5
7/6/2009,1982,3807,1069,115.74,93.32,113.23,2009,7,6
